t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
3551,reference,0.419995,0.228304,-0.153289,0.999811,0.433444,0.215175,-0.203280,0.999816,0.437819,0.215161,-0.203396,0.999824,0.442278,0.215155,-0.203550,0.999854,0.430952,0.214919,-0.123475,0.999787,0.433514,0.214684,-0.123442,0.999784,0.436522,0.214339,-0.123455,0.999807,0.471488,0.220354,-0.301350,0.999889,0.465057,0.217821,0.040493,0.999600,0.437531,0.241832,-0.183495,0.999844,0.433724,0.242273,-0.083036,0.999641,0.520044,0.281840,-0.450093,0.999959,0.495327,0.285761,0.290492,0.998879,0.548161,0.376079,-0.360872,0.989901,0.516073,0.379090,0.321639,0.043786,0.432214,0.365794,-0.031953,0.951476,0.438023,0.419719,0.080545,0.066115,0.399242,0.365271,-0.052862,0.910153,0.413216,0.428073,0.054563,0.089949,0.401052,0.354111,-0.043445,0.905778,0.408766,0.418985,0.005322,0.092758,0.410637,0.353131,-0.013844,0.873412,0.416336,0.416113,0.048636,0.095511,0.540560,0.476049,-0.236091,0.998886,0.515936,0.471096,0.236215,0.996240,0.463108,0.598521,-0.128016,0.949693,0.479337,0.580591,0.482494,0.397782,0.467392,0.727937,-0.009958,0.961138,0.545737,0.681587,0.743332,0.658702,0.488988,0.751136,-0.004839,0.937437,0.571163,0.692657,0.762932,0.687369,0.356165,0.760027,-0.163715,0.959516,0.485635,0.718025,0.708866,0.785495
3586,reference,0.416438,0.232382,-0.160371,0.999817,0.430416,0.218699,-0.208554,0.999821,0.434901,0.218606,-0.208656,0.999829,0.439381,0.218500,-0.208799,0.999858,0.427705,0.218466,-0.130737,0.999792,0.430295,0.218182,-0.130685,0.999790,0.433291,0.217762,-0.130687,0.999812,0.468961,0.223308,-0.310185,0.999892,0.461825,0.220814,0.030556,0.999615,0.434475,0.245509,-0.190975,0.999851,0.430250,0.245951,-0.091893,0.999655,0.518890,0.285955,-0.455323,0.999961,0.492678,0.288765,0.273289,0.998922,0.547702,0.379167,-0.360315,0.989713,0.511634,0.381210,0.320428,0.043661,0.432140,0.368216,-0.008249,0.950236,0.438393,0.429155,0.104147,0.065423,0.398905,0.367715,-0.023796,0.908367,0.418034,0.439093,0.078720,0.088848,0.400713,0.356300,-0.015297,0.903686,0.414520,0.430944,0.030558,0.091603,0.410269,0.355433,0.009889,0.871180,0.421155,0.427254,0.073275,0.094312,0.540711,0.479142,-0.234657,0.998948,0.512240,0.473255,0.234757,0.996413,0.462383,0.600614,-0.127701,0.952303,0.471807,0.581170,0.481007,0.422174,0.466977,0.729544,-0.008369,0.963813,0.552203,0.677924,0.742751,0.675088,0.489194,0.753751,-0.003121,0.939384,0.576183,0.687980,0.763490,0.700616,0.355681,0.761409,-0.157785,0.961913,0.494438,0.711917,0.717552,0.796023
3620,reference,0.413498,0.234882,-0.168322,0.999821,0.427508,0.221230,-0.215314,0.999825,0.432041,0.221101,-0.215429,0.999834,0.436577,0.220986,-0.215582,0.999862,0.424808,0.221099,-0.137912,0.999795,0.427411,0.220826,-0.137866,0.999794,0.430435,0.220437,-0.137878,0.999816,0.466461,0.225916,-0.314397,0.999895,0.458898,0.223420,0.026783,0.999627,0.431585,0.247688,-0.197625,0.999856,0.427471,0.248297,-0.098829,0.999664,0.517230,0.288396,-0.456739,0.999962,0.489778,0.292761,0.275318,0.998935,0.546875,0.383858,-0.365613,0.989280,0.507078,0.383050,0.305662,0.043036,0.430547,0.369844,-0.043787,0.949872,0.433089,0.412986,0.035102,0.066107,0.396820,0.369457,-0.066697,0.908696,0.403965,0.423980,0.002850,0.090241,0.398625,0.358340,-0.056960,0.903965,0.401103,0.430511,-0.042994,0.093087,0.408984,0.357434,-0.025864,0.871272,0.409938,0.393839,0.003074,0.095841,0.541323,0.482379,-0.234750,0.998989,0.508063,0.476253,0.234860,0.996491,0.462553,0.603455,-0.143317,0.954319,0.473637,0.586773,0.485412,0.433426,0.467260,0.731485,-0.017430,0.965904,0.552539,0.677349,0.768379,0.683193,0.489746,0.755603,-0.012705,0.940696,0.575571,0.687405,0.790701,0.708382,0.356275,0.765495,-0.178180,0.963719,0.493687,0.712082,0.743623,0.801865
3655,reference,0.411723,0.239311,-0.179268,0.999828,0.424773,0.225270,-0.225264,0.999832,0.429048,0.225136,-0.225372,0.999840,0.433515,0.224974,-0.225513,0.999868,0.421688,0.224980,-0.149348,0.999802,0.423927,0.224614,-0.149323,0.999801,0.426614,0.224141,-0.149334,0.999822,0.463476,0.229412,-0.317562,0.999900,0.454834,0.226886,0.017457,0.999641,0.429699,0.251500,-0.205664,0.999864,0.425254,0.251958,-0.108967,0.999676,0.516134,0.290665,-0.456326,0.999962,0.487176,0.294097,0.270411,0.998925,0.545817,0.385003,-0.367135,0.989179,0.502184,0.383911,0.249167,0.042548,0.429093,0.372017,-0.043410,0.950078,0.427890,0.395017,-0.074555,0.066496,0.394914,0.372271,-0.062943,0.909380,0.394902,0.401210,-0.114721,0.090819,0.396711,0.360994,-0.053823,0.904573,0.393400,0.389972,-0.151809,0.093592,0.406810,0.360000,-0.025006,0.871909,0.403502,0.378476,-0.104923,0.096339,0.541406,0.484790,-0.233151,0.999011,0.506077,0.478329,0.233283,0.996489,0.462671,0.608290,-0.145709,0.955787,0.473998,0.590212,0.468970,0.446418,0.467287,0.733568,-0.023933,0.967609,0.551546,0.674342,0.747020,0.690948,0.490139,0.759076,-0.021063,0.941158,0.574959,0.687614,0.768241,0.716312,0.356052,0.766814,-0.193476,0.965193,0.494056,0.712871,0.730155,0.807238
3689,reference,0.409968,0.242248,-0.177596,0.999831,0.423128,0.227839,-0.223565,0.999835,0.427378,0.227753,-0.223670,0.999843,0.431859,0.227656,-0.223816,0.999870,0.419900,0.227495,-0.148464,0.999805,0.422058,0.227134,-0.148431,0.999803,0.424679,0.226682,-0.148441,0.999824,0.461702,0.232630,-0.317002,0.999901,0.452889,0.229913,0.014258,0.999649,0.427642,0.254554,-0.204382,0.999868,0.423003,0.254916,-0.108612,0.999683,0.513709,0.294651,-0.455870,0.999963,0.483936,0.297698,0.263891,0.998927,0.544437,0.387762,-0.367579,0.988784,0.499413,0.386783,0.264251,0.042016,0.428363,0.373818,-0.046958,0.948890,0.427978,0.399912,-0.024101,0.066101,0.394300,0.373890,-0.064961,0.908175,0.394719,0.407988,-0.057933,0.090491,0.396442,0.363355,-0.053714,0.903172,0.391891,0.392125,-0.101201,0.093270,0.406689,0.362257,-0.027852,0.870336,0.402006,0.384804,-0.055548,0.095997,0.541076,0.487469,-0.230651,0.999053,0.505432,0.480444,0.230775,0.996565,0.462951,0.610787,-0.143758,0.957382,0.474676,0.590447,0.474266,0.455505,0.467461,0.734129,-0.022695,0.969341,0.550903,0.672744,0.755258,0.695565,0.490639,0.760188,-0.019129,0.942055,0.574592,0.685538,0.777173,0.720359,0.356347,0.767752,-0.185896,0.966652,0.494269,0.706327,0.740421,0.810725
3724,reference,0.407393,0.244861,-0.155902,0.999838,0.419927,0.230769,-0.201484,0.999840,0.423934,0.230629,-0.201578,0.999848,0.428241,0.230481,-0.201707,0.999875,0.416930,0.230537,-0.126876,0.999812,0.419090,0.230188,-0.126847,0.999810,0.421713,0.229745,-0.126883,0.999831,0.457920,0.235139,-0.301953,0.999904,0.449794,0.232661,0.028036,0.999666,0.425370,0.256687,-0.186386,0.999872,0.420892,0.257143,-0.090935,0.999694,0.512703,0.296683,-0.440936,0.999963,0.482360,0.299979,0.266550,0.998952,0.542091,0.390961,-0.345226,0.988114,0.497095,0.390189,0.267533,0.042740,0.423889,0.375667,-0.006234,0.947027,0.426726,0.407865,-0.002458,0.067488,0.390324,0.375472,-0.019419,0.906024,0.395415,0.427549,-0.033280,0.091985,0.394107,0.364584,-0.007946,0.900828,0.392928,0.416837,-0.072902,0.094788,0.403721,0.363726,0.013066,0.867786,0.402594,0.413664,-0.031235,0.097582,0.541277,0.488835,-0.230458,0.999101,0.504824,0.482702,0.230586,0.996687,0.463047,0.612422,-0.186921,0.959401,0.457076,0.587233,0.474706,0.467058,0.467602,0.736393,-0.103757,0.971150,0.551162,0.672698,0.775166,0.700791,0.491790,0.763411,-0.104230,0.942932,0.576022,0.685501,0.799753,0.723915,0.356574,0.774888,-0.269651,0.968221,0.498066,0.705334,0.771592,0.814126
3758,reference,0.405173,0.246276,-0.160730,0.999845,0.418234,0.232736,-0.204809,0.999847,0.422173,0.232675,-0.204915,0.999855,0.426335,0.232628,-0.205047,0.999881,0.415465,0.232406,-0.129801,0.999820,0.417656,0.232047,-0.129777,0.999818,0.420309,0.231593,-0.129829,0.999839,0.455973,0.237709,-0.301681,0.999908,0.448297,0.234964,0.028397,0.999684,0.422554,0.258775,-0.189096,0.999879,0.417869,0.259203,-0.093225,0.999706,0.510239,0.299568,-0.441564,0.999963,0.479277,0.303106,0.277019,0.998944,0.540484,0.393372,-0.362764,0.988039,0.495658,0.392464,0.271863,0.042505,0.421920,0.378384,-0.067801,0.947911,0.417051,0.405586,0.000072,0.068731,0.388977,0.377813,-0.090411,0.907692,0.386340,0.422276,-0.032582,0.093312,0.392783,0.367155,-0.079812,0.902470,0.382742,0.410319,-0.075324,0.096147,0.402126,0.366457,-0.049814,0.869495,0.393250,0.413560,-0.030953,0.098995,0.543513,0.491076,-0.232560,0.999128,0.502976,0.485613,0.232720,0.996738,0.464955,0.615050,-0.220880,0.961587,0.442483,0.585124,0.438697,0.481774,0.467743,0.739182,-0.132588,0.972930,0.552021,0.669922,0.763331,0.705969,0.491960,0.766049,-0.133308,0.944446,0.577419,0.682654,0.793761,0.730968,0.357379,0.776019,-0.310289,0.969595,0.497805,0.705544,0.750462,0.816024
3793,reference,0.402505,0.249200,-0.182631,0.999840,0.415858,0.235384,-0.225143,0.999839,0.419784,0.235260,-0.225274,0.999848,0.423931,0.235147,-0.225422,0.999876,0.413147,0.235116,-0.149662,0.999811,0.415314,0.234767,-0.149625,0.999809,0.417947,0.234337,-0.149692,0.999830,0.452764,0.239778,-0.314198,0.999903,0.444752,0.237272,0.018708,0.999669,0.419618,0.261088,-0.209130,0.999875,0.414819,0.261506,-0.112475,0.999688,0.509655,0.302400,-0.454455,0.999962,0.476270,0.307327,0.274780,0.998884,0.540049,0.396479,-0.396050,0.988092,0.495528,0.399914,0.307675,0.042363,0.418877,0.381092,-0.131402,0.949076,0.414230,0.429219,0.065362,0.069720,0.385613,0.380378,-0.161808,0.909375,0.388337,0.436575,0.039611,0.093944,0.388780,0.369804,-0.147394,0.904114,0.382641,0.426774,-0.012472,0.096717,0.399079,0.369032,-0.113316,0.871048,0.391677,0.425619,0.031890,0.099682,0.545856,0.493509,-0.233545,0.999104,0.502044,0.488758,0.233715,0.996605,0.470817,0.618981,-0.201365,0.961084,0.441957,0.585091,0.428873,0.475376,0.468334,0.741858,-0.093221,0.972658,0.538171,0.682313,0.711205,0.694179,0.492396,0.768463,-0.091406,0.942845,0.574103,0.690594,0.733594,0.725921,0.357429,0.779060,-0.263415,0.968464,0.473993,0.718531,0.680362,0.806553
3827,reference,0.400957,0.252366,-0.195922,0.999834,0.414715,0.238318,-0.238037,0.999833,0.418700,0.238105,-0.238171,0.999842,0.422869,0.237908,-0.238308,0.999872,0.412035,0.238102,-0.163956,0.999802,0.414224,0.237712,-0.163940,0.999799,0.416841,0.237246,-0.164027,0.999820,0.451660,0.242437,-0.323586,0.999899,0.443494,0.240213,0.002744,0.999656,0.418084,0.263989,-0.221409,0.999872,0.413280,0.264346,-0.126752,0.999666,0.508276,0.305554,-0.459087,0.999960,0.473781,0.311267,0.262637,0.998788,0.538072,0.398704,-0.417165,0.987974,0.493260,0.401945,0.311919,0.042361,0.412487,0.383230,-0.204610,0.950575,0.397472,0.422078,0.069929,0.073124,0.380551,0.382121,-0.239249,0.912336,0.363808,0.426326,0.043704,0.098120,0.383911,0.371342,-0.229342,0.907215,0.360936,0.414192,-0.006095,0.101042,0.394289,0.371036,-0.189631,0.874502,0.364793,0.420312,0.037025,0.104058,0.549323,0.496906,-0.233028,0.999105,0.500515,0.492574,0.233195,0.996554,0.473890,0.622394,-0.215855,0.961937,0.435728,0.585815,0.420081,0.476975,0.468597,0.744786,-0.127990,0.973441,0.533657,0.686310,0.697856,0.689090,0.493010,0.771253,-0.127867,0.943730,0.573610,0.693446,0.719600,0.724767,0.357640,0.781371,-0.303640,0.968744,0.473506,0.723577,0.674569,0.802644
3862,reference,0.397407,0.254228,-0.197733,0.999825,0.411866,0.240195,-0.241132,0.999818,0.416036,0.239945,-0.241249,0.999829,0.420407,0.239763,-0.241368,0.999863,0.408916,0.240035,-0.166900,0.999785,0.411105,0.239614,-0.166871,0.999779,0.413742,0.239122,-0.166950,0.999803,0.449425,0.244605,-0.329221,0.999887,0.440899,0.242400,-0.001453,0.999630,0.415050,0.265712,-0.223633,0.999862,0.409827,0.266204,-0.128550,0.999633,0.505886,0.307707,-0.466718,0.999959,0.471190,0.311691,0.260354,0.998737,0.535062,0.398903,-0.419196,0.987900,0.491904,0.402577,0.358231,0.042976,0.411609,0.386450,-0.173084,0.951516,0.400128,0.432971,0.197454,0.075077,0.379776,0.385224,-0.201426,0.914054,0.370197,0.438931,0.180923,0.099783,0.383187,0.374895,-0.191400,0.908932,0.366830,0.430101,0.130319,0.102724,0.393869,0.374636,-0.157078,0.876336,0.372471,0.429621,0.166659,0.105655,0.549365,0.498244,-0.233021,0.999115,0.500315,0.494162,0.233184,0.996548,0.473344,0.623508,-0.211283,0.963126,0.431540,0.585232,0.392936,0.492353,0.471868,0.745839,-0.108449,0.974709,0.540568,0.682324,0.674426,0.692849,0.495585,0.770629,-0.106438,0.944702,0.577191,0.689917,0.697297,0.729793,0.359808,0.783467,-0.274703,0.969612,0.477368,0.722804,0.669754,0.803896
3896,reference,0.396813,0.256678,-0.229985,0.999804,0.411520,0.242581,-0.271576,0.999793,0.415661,0.242351,-0.271716,0.999807,0.419949,0.242194,-0.271842,0.999848,0.408719,0.242407,-0.198569,0.999751,0.410960,0.241992,-0.198551,0.999744,0.413618,0.241520,-0.198652,0.999768,0.448353,0.247232,-0.350821,0.999868,0.440347,0.245202,-0.027951,0.999579,0.414001,0.268256,-0.252315,0.999849,0.409083,0.268745,-0.158701,0.999577,0.504693,0.311170,-0.484036,0.999957,0.468335,0.315366,0.245335,0.998619,0.533281,0.404460,-0.504256,0.987898,0.490907,0.406456,0.367623,0.043547,0.405011,0.390552,-0.389244,0.953711,0.386784,0.428312,0.219401,0.078516,0.374071,0.389963,-0.437890,0.918143,0.363442,0.433578,0.205914,0.103314,0.377234,0.378833,-0.423161,0.913234,0.353139,0.423843,0.152019,0.106388,0.387683,0.378447,-0.374960,0.881105,0.360305,0.423342,0.187861,0.109051,0.549742,0.502882,-0.233041,0.999136,0.499368,0.498317,0.233203,0.996542,0.475453,0.626690,-0.215029,0.964312,0.431980,0.588678,0.405281,0.505507,0.471862,0.749022,-0.114686,0.975927,0.542896,0.682226,0.679905,0.695963,0.495615,0.774444,-0.113174,0.946476,0.578299,0.689910,0.700074,0.733872,0.360955,0.784600,-0.288652,0.970429,0.483768,0.722077,0.685914,0.805049
3931,reference,0.394477,0.259769,-0.217216,0.999747,0.409067,0.246289,-0.260202,0.999724,0.413235,0.246020,-0.260335,0.999744,0.417548,0.245779,-0.260464,0.999803,0.406436,0.246024,-0.186526,0.999668,0.408809,0.245514,-0.186504,0.999657,0.411610,0.244900,-0.186600,0.999690,0.446449,0.250357,-0.347607,0.999812,0.438405,0.248661,-0.022427,0.999435,0.411959,0.271771,-0.242593,0.999811,0.407319,0.272179,-0.148153,0.999445,0.504074,0.313199,-0.484960,0.999954,0.464967,0.319604,0.238811,0.998484,0.532194,0.405178,-0.496277,0.987610,0.488054,0.410384,0.355933,0.043946,0.403144,0.397103,-0.348524,0.955031,0.377916,0.432012,0.199295,0.081090,0.371866,0.394986,-0.391200,0.920734,0.355166,0.436016,0.185780,0.105762,0.375201,0.383849,-0.374304,0.915922,0.343469,0.427351,0.133230,0.108840,0.385482,0.383640,-0.332574,0.883802,0.351896,0.426659,0.167982,0.111441,0.552979,0.504832,-0.230416,0.999137,0.498390,0.500453,0.230543,0.996487,0.478890,0.629516,-0.208908,0.964489,0.432859,0.593342,0.417450,0.507899,0.474361,0.750090,-0.106996,0.976591,0.539893,0.685231,0.706931,0.692844,0.499265,0.773555,-0.105462,0.947201,0.578018,0.691495,0.730500,0.731129,0.366491,0.787039,-0.277479,0.970772,0.482900,0.725526,0.709119,0.803247
3965,reference,0.392332,0.261386,-0.212204,0.999711,0.407293,0.248278,-0.256315,0.999677,0.411387,0.248010,-0.256445,0.999701,0.415582,0.247806,-0.256604,0.999773,0.404864,0.247987,-0.180743,0.999613,0.407297,0.247447,-0.180714,0.999599,0.410108,0.246857,-0.180776,0.999638,0.444576,0.252680,-0.344565,0.999770,0.437055,0.251037,-0.016884,0.999353,0.409904,0.273754,-0.237971,0.999786,0.405590,0.274117,-0.141936,0.999350,0.501794,0.315775,-0.482390,0.999952,0.463761,0.322174,0.240897,0.998411,0.528953,0.408456,-0.508062,0.987391,0.477685,0.412949,0.353142,0.045403,0.397814,0.399712,-0.407726,0.957030,0.364139,0.431102,0.196403,0.087242,0.367263,0.398077,-0.453383,0.924473,0.335320,0.434317,0.183153,0.111733,0.370457,0.386801,-0.434163,0.919821,0.327722,0.426096,0.133322,0.115026,0.379303,0.386856,-0.391981,0.888238,0.337116,0.425565,0.165843,0.117538,0.556853,0.505593,-0.228446,0.999138,0.498386,0.501326,0.228493,0.996447,0.480698,0.629598,-0.204666,0.966289,0.427871,0.592767,0.404354,0.524190,0.475946,0.750500,-0.101754,0.978089,0.542418,0.680575,0.696392,0.700824,0.500935,0.772837,-0.099994,0.949090,0.579266,0.687722,0.720606,0.736707,0.367406,0.787500,-0.270807,0.972092,0.492831,0.725446,0.702084,0.808012
4000,reference,0.390009,0.264945,-0.216342,0.999661,0.405011,0.252221,-0.259693,0.999614,0.409076,0.251970,-0.259809,0.999641,0.413204,0.251786,-0.259913,0.999726,0.402438,0.252070,-0.187502,0.999538,0.404752,0.251660,-0.187506,0.999527,0.407364,0.251197,-0.187637,0.999580,0.442050,0.257055,-0.349138,0.999700,0.434524,0.255313,-0.033576,0.999263,0.407406,0.277363,-0.242644,0.999746,0.403119,0.277901,-0.150527,0.999242,0.497197,0.322059,-0.483569,0.999943,0.458124,0.329408,0.215759,0.998381,0.517859,0.412403,-0.497394,0.985784,0.472501,0.416699,0.331808,0.049193,0.391787,0.402393,-0.376298,0.956560,0.362198,0.428884,0.174361,0.098364,0.362136,0.399994,-0.418139,0.925125,0.334365,0.432496,0.159447,0.123229,0.365346,0.388028,-0.404752,0.920499,0.329981,0.423994,0.110252,0.127113,0.374745,0.388553,-0.362956,0.888739,0.329833,0.424842,0.144084,0.129045,0.560880,0.507283,-0.223828,0.999106,0.498467,0.502860,0.223813,0.996385,0.482185,0.631658,-0.169048,0.967160,0.429693,0.596868,0.410050,0.537021,0.479077,0.750680,-0.046045,0.979150,0.546672,0.677326,0.714631,0.706616,0.503281,0.772623,-0.042351,0.949931,0.583058,0.685142,0.741553,0.739834,0.378071,0.787054,-0.207067,0.973076,0.503272,0.724375,0.721699,0.812486
4034,reference,0.388881,0.268625,-0.225421,0.999647,0.402656,0.256275,-0.268518,0.999600,0.406760,0.256048,-0.268623,0.999628,0.411097,0.255842,-0.268709,0.999717,0.399618,0.256071,-0.196211,0.999519,0.401518,0.255631,-0.196226,0.999508,0.403741,0.255124,-0.196360,0.999564,0.440711,0.260648,-0.356752,0.999682,0.432801,0.259054,-0.038377,0.999246,0.406123,0.280230,-0.251469,0.999733,0.401545,0.280732,-0.158900,0.999202,0.493219,0.324448,-0.494376,0.999941,0.457311,0.330896,0.216788,0.998388,0.513422,0.414122,-0.519739,0.985412,0.469624,0.416328,0.333164,0.053524,0.391470,0.403893,-0.405061,0.957651,0.360432,0.434151,0.194192,0.108345,0.361906,0.400572,-0.451830,0.927493,0.334603,0.437742,0.181837,0.132978,0.364785,0.388808,-0.440036,0.923005,0.326528,0.429489,0.130923,0.137271,0.374368,0.389250,-0.392966,0.891519,0.332903,0.429436,0.163960,0.139006,0.564125,0.507854,-0.224220,0.999111,0.500514,0.502816,0.224177,0.996433,0.482301,0.631958,-0.171225,0.967159,0.427356,0.595830,0.381140,0.543235,0.482839,0.750930,-0.053283,0.979549,0.548862,0.677401,0.683962,0.702258,0.506573,0.772450,-0.049457,0.949730,0.583074,0.685299,0.710582,0.737863,0.378932,0.786853,-0.210892,0.972992,0.502246,0.724001,0.692840,0.808748
4068,reference,0.386804,0.270592,-0.220223,0.999635,0.399838,0.258248,-0.263527,0.999588,0.403862,0.258037,-0.263635,0.999616,0.408183,0.257849,-0.263730,0.999709,0.396862,0.258009,-0.191252,0.999506,0.398659,0.257556,-0.191263,0.999493,0.400821,0.257056,-0.191389,0.999556,0.438334,0.262511,-0.353215,0.999663,0.430794,0.261112,-0.038885,0.999240,0.403934,0.282282,-0.246710,0.999713,0.399330,0.282825,-0.154625,0.999159,0.488513,0.326200,-0.490810,0.999936,0.457614,0.333145,0.209299,0.998366,0.505732,0.417710,-0.513183,0.984045,0.469544,0.417512,0.326656,0.056201,0.387191,0.403912,-0.358763,0.956585,0.363610,0.434003,0.195768,0.114709,0.357397,0.399949,-0.403810,0.927115,0.339801,0.431188,0.185331,0.139800,0.362260,0.388021,-0.381415,0.922742,0.332047,0.427861,0.138900,0.144463,0.371484,0.388601,-0.338396,0.891130,0.335946,0.427713,0.167920,0.145879,0.564814,0.508292,-0.223877,0.999106,0.503388,0.503159,0.223847,0.996460,0.482633,0.631273,-0.180757,0.967788,0.422101,0.586902,0.365227,0.549649,0.485062,0.751128,-0.059695,0.980093,0.552471,0.677750,0.665361,0.697712,0.510306,0.772660,-0.053277,0.949561,0.584702,0.681655,0.692292,0.733895,0.380421,0.786960,-0.213338,0.973184,0.506122,0.721291,0.686109,0.804510
4103,reference,0.385958,0.271903,-0.220395,0.999643,0.398446,0.259791,-0.263504,0.999599,0.402478,0.259609,-0.263607,0.999625,0.406840,0.259447,-0.263698,0.999717,0.395474,0.259388,-0.191864,0.999522,0.397183,0.258879,-0.191880,0.999507,0.399284,0.258352,-0.191995,0.999572,0.437313,0.263824,-0.351245,0.999668,0.429884,0.262379,-0.036915,0.999272,0.402852,0.283517,-0.245998,0.999713,0.398254,0.283853,-0.154522,0.999169,0.485539,0.327157,-0.488636,0.999933,0.458218,0.332549,0.215149,0.998373,0.503087,0.419480,-0.471652,0.983333,0.470070,0.417673,0.326074,0.059676,0.387706,0.403872,-0.254499,0.955631,0.367895,0.432728,0.186353,0.120713,0.358188,0.399248,-0.287704,0.926196,0.340763,0.430964,0.173340,0.145619,0.362173,0.387630,-0.278214,0.921841,0.337197,0.426985,0.126848,0.150622,0.371315,0.388314,-0.240865,0.890031,0.340822,0.426786,0.157948,0.151911,0.566063,0.508195,-0.224177,0.999118,0.510466,0.502327,0.224157,0.996515,0.482837,0.630703,-0.207217,0.968699,0.412523,0.581512,0.339021,0.558563,0.486801,0.751661,-0.094432,0.980849,0.550113,0.669621,0.639401,0.695326,0.512998,0.774179,-0.089296,0.950429,0.584436,0.680157,0.666343,0.734017,0.385839,0.786885,-0.230011,0.973753,0.507574,0.715646,0.665969,0.800944
4137,reference,0.384104,0.273262,-0.220772,0.999649,0.396050,0.261052,-0.263538,0.999610,0.399880,0.260869,-0.263637,0.999634,0.404067,0.260740,-0.263731,0.999726,0.393203,0.260623,-0.193201,0.999534,0.394960,0.260070,-0.193211,0.999515,0.397092,0.259528,-0.193313,0.999579,0.434069,0.265032,-0.349875,0.999676,0.427547,0.263430,-0.038703,0.999291,0.401280,0.284930,-0.245221,0.999713,0.396912,0.285207,-0.155203,0.999168,0.482688,0.328201,-0.482259,0.999930,0.458446,0.332610,0.217860,0.998277,0.503448,0.420486,-0.462390,0.982724,0.471019,0.417145,0.350531,0.059566,0.388870,0.403071,-0.258190,0.954934,0.375370,0.428374,0.253635,0.120445,0.359139,0.398467,-0.291235,0.925893,0.342171,0.424246,0.247436,0.145659,0.363015,0.386890,-0.282374,0.921600,0.341199,0.414663,0.204305,0.150725,0.372235,0.387483,-0.244702,0.889751,0.359585,0.412392,0.228080,0.151955,0.565642,0.507682,-0.224365,0.999146,0.513479,0.501796,0.224346,0.996584,0.483142,0.630281,-0.250962,0.969657,0.409224,0.574655,0.324554,0.566314,0.486585,0.752313,-0.171583,0.981425,0.546827,0.666243,0.601115,0.693462,0.513606,0.775408,-0.169750,0.951196,0.583658,0.678526,0.625300,0.734599,0.385024,0.786880,-0.307191,0.974021,0.506930,0.713358,0.625070,0.796840
4172,reference,0.383593,0.273697,-0.220398,0.999641,0.395322,0.261644,-0.262977,0.999606,0.399060,0.261471,-0.263077,0.999630,0.403198,0.261343,-0.263175,0.999725,0.392581,0.261200,-0.193197,0.999526,0.394318,0.260646,-0.193201,0.999503,0.396446,0.260095,-0.193302,0.999569,0.432912,0.265584,-0.348881,0.999676,0.426808,0.263902,-0.040987,0.999286,0.400651,0.285263,-0.244789,0.999703,0.396378,0.285491,-0.155662,0.999134,0.481389,0.329154,-0.477809,0.999926,0.458958,0.333044,0.214936,0.998154,0.503356,0.421192,-0.447343,0.982206,0.471703,0.417064,0.351114,0.058772,0.389380,0.402636,-0.251543,0.954505,0.387316,0.424003,0.251821,0.118841,0.359630,0.397942,-0.283322,0.925760,0.350866,0.419448,0.245274,0.144248,0.363463,0.386385,-0.276707,0.921521,0.344102,0.408700,0.201285,0.149343,0.372758,0.386932,-0.239522,0.889694,0.367094,0.406372,0.225790,0.150673,0.565250,0.507832,-0.222947,0.999129,0.514329,0.501497,0.222980,0.996513,0.485512,0.629965,-0.236922,0.969707,0.411880,0.576228,0.310117,0.567490,0.486321,0.752919,-0.142088,0.981321,0.548122,0.676477,0.562778,0.686332,0.513262,0.776617,-0.139187,0.950161,0.583564,0.678930,0.583998,0.730113,0.384938,0.786803,-0.285219,0.973246,0.506560,0.716074,0.569053,0.789083
