rep_id,side,depth_deg,rom_ratio,fppa_peak,fppa_at_depth,trunk_lean_peak,trunk_flex_peak,pelvic_drop_peak,pelvic_shift_peak,hip_adduction_peak,knee_offset_peak,sway_norm,smoothness,errors_count,classification,err_knee_valgus,err_trunk_lean,err_trunk_flex,err_pelvic_drop,err_pelvic_shift,err_hip_adduction,err_knee_over_foot,err_balance,start_frame,bottom_frame,end_frame,duration_ms,confidence
1,right,60.10,0.501,60.10,0.00,59.68,78.10,40.20,0.1806,179.45,2.5172,0.0655,796.738,8,poor,1,1,1,1,1,1,1,1,43,91,126,1482,0.810
2,left,46.97,0.391,46.97,20.34,14.98,54.03,16.42,0.0143,168.94,0.7308,0.0069,477.057,6,poor,1,1,1,1,0,1,1,0,1212,1223,1288,1406,0.809
