t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
6034,reference,0.653999,0.281968,-0.248114,0.999691,0.640993,0.267935,-0.228354,0.999580,0.638426,0.267302,-0.228460,0.999578,0.635266,0.266668,-0.228486,0.999615,0.638709,0.267995,-0.304130,0.999560,0.634827,0.267467,-0.304239,0.999491,0.630358,0.266953,-0.304341,0.999592,0.603750,0.269595,-0.089296,0.999326,0.596906,0.270474,-0.428923,0.999655,0.643587,0.294038,-0.184113,0.999307,0.639242,0.293620,-0.282615,0.999591,0.542829,0.332421,0.139855,0.999676,0.541307,0.346763,-0.544443,0.999953,0.480593,0.416835,0.282702,0.089998,0.469998,0.434982,-0.463427,0.971427,0.561125,0.450302,0.148862,0.071306,0.570923,0.451040,-0.146366,0.861827,0.587002,0.457149,0.120277,0.086797,0.596207,0.456139,-0.165558,0.822676,0.591118,0.449069,0.079236,0.091653,0.602147,0.444920,-0.164894,0.825081,0.579061,0.447902,0.120689,0.103910,0.592631,0.442168,-0.134764,0.792465,0.501977,0.517674,0.212805,0.999367,0.475308,0.532091,-0.212613,0.999671,0.626275,0.618224,0.528610,0.660942,0.544506,0.641906,0.058716,0.977503,0.692093,0.706068,0.883295,0.817133,0.499353,0.740250,0.426348,0.973675,0.676732,0.728772,0.912784,0.794179,0.461884,0.759011,0.458942,0.930550,0.798497,0.715597,0.859828,0.870624,0.596824,0.765725,0.344848,0.966467
6068,reference,0.648071,0.276790,-0.248605,0.999705,0.634648,0.262283,-0.231391,0.999599,0.631999,0.261640,-0.231487,0.999598,0.628811,0.261076,-0.231504,0.999631,0.632269,0.262365,-0.306966,0.999577,0.628211,0.261845,-0.307054,0.999512,0.623602,0.261449,-0.307144,0.999606,0.596847,0.264791,-0.099417,0.999362,0.589929,0.265696,-0.438508,0.999674,0.637034,0.289207,-0.186738,0.999353,0.632335,0.288890,-0.285055,0.999620,0.536048,0.329025,0.121136,0.999694,0.537844,0.342648,-0.550072,0.999956,0.480606,0.418768,0.265095,0.090756,0.471166,0.433246,-0.457058,0.972016,0.562099,0.446672,0.135148,0.072008,0.571066,0.447095,-0.121319,0.860115,0.586745,0.454153,0.104711,0.087304,0.596924,0.452633,-0.139837,0.819548,0.591000,0.445630,0.065008,0.092340,0.602654,0.441901,-0.137906,0.821358,0.579203,0.444262,0.107279,0.104686,0.592908,0.437995,-0.109031,0.788318,0.502571,0.517911,0.207131,0.999386,0.479350,0.532270,-0.206929,0.999673,0.626143,0.619344,0.535266,0.674133,0.542264,0.642724,0.122291,0.978830,0.682718,0.706551,0.886667,0.823565,0.499992,0.742534,0.532607,0.974625,0.664994,0.729355,0.916692,0.799236,0.462248,0.760634,0.570850,0.931557,0.799702,0.718654,0.866958,0.876759,0.596726,0.765704,0.471299,0.967652
6103,reference,0.642524,0.272222,-0.256294,0.999709,0.628574,0.257813,-0.235701,0.999599,0.625949,0.257208,-0.235791,0.999596,0.622732,0.256678,-0.235825,0.999627,0.626235,0.257846,-0.312993,0.999580,0.622249,0.257322,-0.313089,0.999516,0.617589,0.256900,-0.313198,0.999607,0.590357,0.260126,-0.093027,0.999355,0.584285,0.260894,-0.438764,0.999683,0.631689,0.284748,-0.190841,0.999368,0.627077,0.284309,-0.291337,0.999637,0.534292,0.325674,0.142301,0.999694,0.531577,0.337804,-0.558504,0.999957,0.488601,0.412899,0.282110,0.087941,0.469401,0.429410,-0.486786,0.972410,0.568293,0.439302,0.178879,0.072487,0.572744,0.443500,-0.178018,0.861960,0.593689,0.445707,0.161079,0.088093,0.598619,0.448697,-0.202333,0.821336,0.596068,0.438088,0.122840,0.093323,0.604839,0.438740,-0.199607,0.822717,0.586545,0.436624,0.154851,0.105410,0.596135,0.435330,-0.165771,0.788543,0.510154,0.517003,0.208592,0.999366,0.481888,0.529709,-0.208380,0.999652,0.626369,0.619459,0.505234,0.689142,0.545132,0.642890,0.049949,0.980164,0.673523,0.708623,0.829452,0.832181,0.496551,0.742820,0.433855,0.975738,0.666301,0.732180,0.854995,0.806569,0.460693,0.761297,0.468888,0.932268,0.798883,0.719933,0.792140,0.883549,0.594789,0.766891,0.365986,0.968985
6137,reference,0.636079,0.267275,-0.267014,0.999705,0.623110,0.253189,-0.244650,0.999588,0.620612,0.252648,-0.244749,0.999581,0.617493,0.252181,-0.244789,0.999611,0.620379,0.253166,-0.322651,0.999573,0.616145,0.252667,-0.322742,0.999510,0.611174,0.252285,-0.322849,0.999599,0.583949,0.255936,-0.095210,0.999328,0.577502,0.256538,-0.444613,0.999687,0.626181,0.280319,-0.199465,0.999374,0.621359,0.279867,-0.300959,0.999649,0.534293,0.324303,0.147827,0.999689,0.522109,0.333294,-0.565702,0.999958,0.495136,0.411229,0.297537,0.083441,0.468126,0.427942,-0.508208,0.972360,0.578948,0.435563,0.190047,0.072081,0.575396,0.441016,-0.219599,0.861757,0.601174,0.441337,0.165962,0.088208,0.601304,0.446059,-0.248690,0.821018,0.602863,0.433998,0.123010,0.093604,0.608190,0.436240,-0.244902,0.821869,0.594442,0.432640,0.162119,0.105231,0.599434,0.433314,-0.207803,0.786249,0.521304,0.516787,0.210244,0.999351,0.486157,0.528018,-0.210029,0.999637,0.626326,0.620073,0.524962,0.698973,0.547106,0.642847,0.051807,0.981275,0.671623,0.709153,0.869978,0.838527,0.497036,0.743380,0.444919,0.976742,0.666451,0.732579,0.897358,0.813022,0.460419,0.761344,0.479743,0.933199,0.794781,0.720655,0.825834,0.889361,0.594921,0.766920,0.356937,0.970243
6172,reference,0.631774,0.262899,-0.263649,0.999714,0.618773,0.248883,-0.242622,0.999600,0.616300,0.248372,-0.242714,0.999592,0.613179,0.247931,-0.242757,0.999621,0.616135,0.248994,-0.317131,0.999586,0.612015,0.248597,-0.317210,0.999526,0.607032,0.248285,-0.317290,0.999612,0.579894,0.252182,-0.099001,0.999351,0.573075,0.252876,-0.434506,0.999704,0.622001,0.275905,-0.198845,0.999410,0.617530,0.275457,-0.295815,0.999672,0.533881,0.320923,0.127101,0.999698,0.517180,0.330752,-0.558080,0.999959,0.497514,0.409272,0.260030,0.080872,0.467639,0.427737,-0.500370,0.972765,0.578655,0.431942,0.115705,0.072251,0.578469,0.438042,-0.188925,0.861969,0.599518,0.436857,0.082805,0.088583,0.603130,0.441126,-0.212974,0.820755,0.602803,0.428451,0.044192,0.094100,0.609921,0.429938,-0.209183,0.821137,0.593265,0.428136,0.088095,0.105312,0.601261,0.428286,-0.176887,0.784580,0.520130,0.515455,0.203479,0.999365,0.490451,0.526056,-0.203254,0.999636,0.619401,0.620172,0.504012,0.706893,0.537410,0.642833,0.085578,0.982198,0.663307,0.711095,0.816402,0.843020,0.497146,0.743302,0.471873,0.977092,0.654083,0.734185,0.840780,0.817735,0.459205,0.761436,0.506068,0.933021,0.786096,0.722385,0.778647,0.893628,0.594304,0.766907,0.383163,0.970677
6206,reference,0.625955,0.259336,-0.271324,0.999705,0.613377,0.245358,-0.250741,0.999588,0.611037,0.244840,-0.250836,0.999576,0.608007,0.244405,-0.250888,0.999605,0.610165,0.245384,-0.323775,0.999578,0.605690,0.244957,-0.323836,0.999517,0.600469,0.244707,-0.323909,0.999605,0.573814,0.248616,-0.108589,0.999333,0.566796,0.249647,-0.436868,0.999709,0.616603,0.272574,-0.207309,0.999422,0.611241,0.272431,-0.302294,0.999684,0.532999,0.318298,0.118022,0.999688,0.514043,0.326723,-0.552371,0.999959,0.499243,0.406539,0.253365,0.076749,0.466779,0.426062,-0.494089,0.972705,0.578323,0.430174,0.111150,0.072306,0.580296,0.437075,-0.222852,0.862162,0.598810,0.434480,0.078328,0.089358,0.605559,0.439793,-0.252362,0.821356,0.603252,0.426005,0.038307,0.095025,0.611862,0.429009,-0.246490,0.821255,0.592556,0.425951,0.082977,0.105516,0.603048,0.426882,-0.211111,0.783505,0.523170,0.513585,0.198367,0.999365,0.491978,0.523913,-0.198113,0.999627,0.613482,0.619877,0.499494,0.711603,0.532474,0.641650,0.091635,0.982791,0.649483,0.712280,0.813928,0.845390,0.496940,0.743169,0.472381,0.977034,0.631906,0.734266,0.838216,0.820672,0.459068,0.761414,0.505623,0.932241,0.773633,0.725616,0.762809,0.896403,0.593397,0.766934,0.375738,0.970634
6241,reference,0.622499,0.257344,-0.270012,0.999707,0.609538,0.243018,-0.249462,0.999591,0.607197,0.242461,-0.249548,0.999578,0.604158,0.242003,-0.249592,0.999605,0.606214,0.242953,-0.323271,0.999581,0.601707,0.242447,-0.323335,0.999523,0.596411,0.242144,-0.323394,0.999607,0.569879,0.246227,-0.106307,0.999342,0.562608,0.247148,-0.437528,0.999719,0.612565,0.270499,-0.205625,0.999446,0.607138,0.270438,-0.301650,0.999699,0.531065,0.315513,0.119114,0.999692,0.512035,0.324356,-0.550389,0.999960,0.499764,0.404757,0.244029,0.074264,0.467180,0.424498,-0.490332,0.973144,0.577578,0.428174,0.080544,0.071985,0.583403,0.434360,-0.203465,0.862424,0.598170,0.431458,0.043380,0.088997,0.609100,0.436575,-0.227224,0.821059,0.602601,0.423276,0.005196,0.094704,0.615109,0.425595,-0.223362,0.820561,0.591972,0.423546,0.052093,0.104821,0.606185,0.423752,-0.191455,0.781980,0.523693,0.510829,0.199288,0.999356,0.494665,0.520902,-0.199043,0.999609,0.612731,0.617995,0.496956,0.714113,0.534656,0.639893,0.084101,0.983205,0.637482,0.712471,0.807338,0.845589,0.498786,0.743114,0.456719,0.976844,0.617490,0.734206,0.831051,0.821872,0.460707,0.761724,0.489155,0.931488,0.769274,0.727338,0.755140,0.898204,0.597456,0.766930,0.362674,0.970594
6275,reference,0.617370,0.254471,-0.288256,0.999688,0.603516,0.239938,-0.267033,0.999567,0.601197,0.239394,-0.267108,0.999550,0.598239,0.238952,-0.267145,0.999575,0.599672,0.239962,-0.340258,0.999564,0.594788,0.239557,-0.340335,0.999506,0.589322,0.239383,-0.340419,0.999593,0.564963,0.243706,-0.117975,0.999297,0.555814,0.245026,-0.446658,0.999720,0.608040,0.267875,-0.222289,0.999444,0.602018,0.267963,-0.317515,0.999706,0.531163,0.314698,0.116486,0.999675,0.507983,0.322814,-0.555319,0.999959,0.508553,0.402799,0.248544,0.069969,0.465818,0.423832,-0.493468,0.973077,0.579392,0.424257,0.079450,0.072517,0.583615,0.431633,-0.217515,0.863525,0.600546,0.427211,0.039717,0.090136,0.610027,0.433923,-0.246273,0.821979,0.603421,0.419001,-0.001543,0.096085,0.615411,0.423000,-0.243734,0.820980,0.594235,0.419028,0.049335,0.105504,0.606389,0.421448,-0.206474,0.781512,0.532613,0.510132,0.200196,0.999332,0.495735,0.519642,-0.199964,0.999582,0.612121,0.617981,0.512285,0.717558,0.533852,0.639853,0.095310,0.983489,0.622668,0.712613,0.846314,0.846581,0.500776,0.742922,0.482118,0.976850,0.601261,0.733980,0.871911,0.824150,0.463710,0.761696,0.515538,0.931309,0.745082,0.730513,0.776211,0.900575,0.598315,0.767194,0.372187,0.970889
6310,reference,0.610497,0.252153,-0.287824,0.999665,0.597386,0.238048,-0.267099,0.999533,0.595317,0.237618,-0.267161,0.999510,0.592738,0.237282,-0.267186,0.999533,0.592837,0.238006,-0.339319,0.999544,0.587912,0.237694,-0.339410,0.999490,0.582637,0.237603,-0.339500,0.999578,0.560612,0.242277,-0.119302,0.999229,0.549107,0.243870,-0.444246,0.999718,0.601899,0.265819,-0.222751,0.999428,0.595019,0.265818,-0.316719,0.999709,0.531224,0.313662,0.113213,0.999640,0.503880,0.321453,-0.553504,0.999957,0.514503,0.399906,0.255070,0.065726,0.466104,0.423241,-0.488740,0.973584,0.579595,0.421564,0.096084,0.071446,0.584085,0.429424,-0.213520,0.866397,0.600278,0.422388,0.059401,0.089281,0.610781,0.431919,-0.240064,0.824843,0.603581,0.416769,0.019263,0.095316,0.615772,0.420171,-0.238269,0.823409,0.593872,0.413558,0.067081,0.104196,0.606734,0.418645,-0.202358,0.783181,0.537425,0.508333,0.199122,0.999287,0.497904,0.517214,-0.198958,0.999538,0.610371,0.616651,0.511489,0.716282,0.533172,0.637616,0.090660,0.983232,0.612132,0.712543,0.831767,0.844711,0.503902,0.742306,0.468300,0.976289,0.593193,0.733550,0.857033,0.824952,0.466885,0.760261,0.500828,0.930558,0.731479,0.730656,0.746963,0.901849,0.598326,0.767020,0.363598,0.970718
6344,reference,0.608883,0.250989,-0.290942,0.999645,0.595384,0.236469,-0.269682,0.999507,0.593244,0.236006,-0.269724,0.999481,0.590518,0.235657,-0.269735,0.999498,0.591264,0.236381,-0.342297,0.999527,0.586453,0.235981,-0.342403,0.999478,0.580943,0.235818,-0.342501,0.999565,0.557362,0.240858,-0.119137,0.999171,0.546995,0.242066,-0.445722,0.999719,0.599899,0.264769,-0.225017,0.999418,0.593434,0.264979,-0.319585,0.999712,0.530668,0.312596,0.110662,0.999622,0.499733,0.320729,-0.551980,0.999956,0.512323,0.399236,0.252398,0.062214,0.465695,0.423434,-0.486696,0.974031,0.580112,0.419996,0.089711,0.070787,0.584986,0.429004,-0.205090,0.869938,0.600449,0.422784,0.051625,0.088649,0.612440,0.431244,-0.230998,0.828083,0.604365,0.414598,0.010427,0.094808,0.616507,0.419725,-0.229216,0.826338,0.593780,0.413298,0.060328,0.103157,0.607377,0.418021,-0.193744,0.785409,0.538373,0.508002,0.198902,0.999238,0.497741,0.516895,-0.198795,0.999492,0.606854,0.616369,0.506398,0.716383,0.529161,0.637370,0.103010,0.982826,0.602618,0.713573,0.827926,0.845371,0.503902,0.741959,0.505947,0.975958,0.586555,0.733524,0.852778,0.828042,0.469787,0.760291,0.541636,0.930426,0.708502,0.735092,0.748850,0.904159,0.595900,0.767581,0.403606,0.970749
6379,reference,0.603783,0.249679,-0.293054,0.999571,0.591578,0.235159,-0.271197,0.999403,0.589697,0.234742,-0.271243,0.999355,0.587172,0.234426,-0.271255,0.999366,0.586894,0.234900,-0.343594,0.999462,0.581769,0.234414,-0.343713,0.999419,0.575952,0.234179,-0.343840,0.999520,0.553909,0.239465,-0.119408,0.998939,0.542617,0.240493,-0.444862,0.999698,0.595662,0.263588,-0.226920,0.999328,0.588729,0.263824,-0.321009,0.999690,0.530631,0.311700,0.114428,0.999529,0.495974,0.319789,-0.552082,0.999953,0.514045,0.397558,0.277334,0.058399,0.465229,0.421847,-0.496027,0.974733,0.579942,0.418820,0.158166,0.068617,0.585100,0.428158,-0.248410,0.875082,0.600160,0.418915,0.129697,0.086371,0.612721,0.430395,-0.278614,0.833684,0.602283,0.413300,0.087631,0.092485,0.616588,0.418740,-0.277659,0.831721,0.593716,0.409622,0.129934,0.100388,0.607449,0.416456,-0.237441,0.790374,0.539860,0.508204,0.198229,0.999137,0.496947,0.516702,-0.198155,0.999415,0.601919,0.616178,0.506088,0.710520,0.527927,0.636941,0.098212,0.981295,0.585987,0.715636,0.820038,0.839477,0.503928,0.741940,0.493085,0.974145,0.565840,0.733859,0.844623,0.826007,0.471687,0.760752,0.527393,0.928223,0.690428,0.739065,0.738657,0.903119,0.595927,0.767622,0.388009,0.969704
6413,reference,0.598303,0.248300,-0.294175,0.999514,0.586243,0.233924,-0.272686,0.999326,0.584489,0.233542,-0.272728,0.999267,0.582147,0.233266,-0.272735,0.999271,0.581293,0.233729,-0.344955,0.999411,0.576204,0.233298,-0.345081,0.999376,0.570689,0.233110,-0.345213,0.999485,0.550106,0.238426,-0.120592,0.998778,0.538096,0.239433,-0.445364,0.999684,0.590752,0.262266,-0.227957,0.999272,0.583657,0.262444,-0.321896,0.999677,0.530349,0.311269,0.113996,0.999468,0.493729,0.319582,-0.552009,0.999951,0.514614,0.396698,0.278450,0.055111,0.464212,0.421464,-0.492769,0.975321,0.579746,0.417459,0.158124,0.066839,0.584986,0.427140,-0.232810,0.879208,0.599950,0.417188,0.129131,0.084457,0.612686,0.429715,-0.260462,0.837918,0.601309,0.412145,0.087612,0.090578,0.616525,0.417942,-0.259569,0.835731,0.593619,0.407625,0.130066,0.098071,0.607388,0.415356,-0.221626,0.794008,0.540659,0.508639,0.197052,0.999066,0.496397,0.517240,-0.197019,0.999361,0.597628,0.617018,0.502594,0.707218,0.519340,0.637229,0.109788,0.979946,0.576809,0.717422,0.818353,0.836070,0.500647,0.742052,0.516334,0.972788,0.549115,0.735175,0.842927,0.826513,0.471615,0.761471,0.551704,0.927040,0.688816,0.741866,0.738989,0.903396,0.595564,0.768388,0.407357,0.969059
6448,reference,0.595843,0.247354,-0.291172,0.999482,0.584037,0.233001,-0.269482,0.999292,0.582365,0.232670,-0.269521,0.999230,0.580086,0.232437,-0.269522,0.999226,0.579021,0.232690,-0.341949,0.999385,0.573909,0.232247,-0.342075,0.999356,0.568322,0.232054,-0.342195,0.999466,0.548124,0.237619,-0.117999,0.998701,0.535648,0.238608,-0.444240,0.999681,0.588461,0.261411,-0.224937,0.999241,0.581340,0.261471,-0.319085,0.999671,0.529360,0.310193,0.116003,0.999449,0.491322,0.319106,-0.550941,0.999950,0.513886,0.396678,0.266910,0.052331,0.462385,0.420971,-0.478855,0.976150,0.579593,0.414363,0.099227,0.066765,0.584648,0.427197,-0.200499,0.883745,0.599883,0.416346,0.061869,0.084714,0.612544,0.429069,-0.222198,0.842925,0.601224,0.408878,0.021323,0.090995,0.615804,0.416782,-0.225023,0.840634,0.593226,0.407123,0.069935,0.098121,0.606808,0.414952,-0.189299,0.799367,0.539061,0.508060,0.197150,0.999014,0.496116,0.517218,-0.197122,0.999309,0.588711,0.617363,0.501471,0.699633,0.521310,0.637268,0.102438,0.978301,0.561269,0.719425,0.804958,0.828633,0.500395,0.742260,0.497611,0.970500,0.538129,0.736466,0.827610,0.824088,0.471772,0.761464,0.532346,0.925361,0.668859,0.742114,0.725907,0.901172,0.596113,0.768376,0.395655,0.967725
6482,reference,0.592862,0.246755,-0.297801,0.999464,0.581599,0.232661,-0.275799,0.999275,0.580011,0.232368,-0.275823,0.999212,0.577852,0.232128,-0.275802,0.999198,0.576481,0.232169,-0.347341,0.999373,0.571279,0.231655,-0.347474,0.999348,0.565573,0.231366,-0.347584,0.999459,0.546506,0.236938,-0.121210,0.998657,0.533099,0.237662,-0.444475,0.999684,0.585155,0.260690,-0.230770,0.999234,0.577647,0.260666,-0.323812,0.999675,0.528414,0.309465,0.111252,0.999426,0.489325,0.318055,-0.550541,0.999949,0.513328,0.396717,0.241017,0.050166,0.460545,0.420044,-0.478118,0.977042,0.579229,0.415058,0.049588,0.067123,0.584436,0.426148,-0.200248,0.888215,0.599550,0.415401,0.007568,0.085382,0.612517,0.427820,-0.222361,0.847786,0.601163,0.409229,-0.033712,0.091848,0.615678,0.415490,-0.224639,0.845331,0.592629,0.406104,0.019380,0.098563,0.606637,0.413819,-0.189067,0.804343,0.538482,0.507335,0.196964,0.998959,0.495701,0.516521,-0.196951,0.999277,0.585096,0.617426,0.512977,0.700813,0.514159,0.637297,0.107893,0.978153,0.559333,0.719366,0.838761,0.828362,0.497305,0.742285,0.504390,0.970307,0.537189,0.736398,0.863900,0.826283,0.471707,0.761707,0.538587,0.925760,0.670050,0.741871,0.763727,0.902555,0.594306,0.768813,0.395030,0.967875
6517,reference,0.590472,0.245775,-0.297820,0.999459,0.578209,0.231626,-0.275821,0.999273,0.576639,0.231322,-0.275838,0.999210,0.574566,0.231063,-0.275817,0.999188,0.572829,0.231179,-0.346765,0.999375,0.567607,0.230714,-0.346898,0.999356,0.561963,0.230494,-0.347005,0.999464,0.544010,0.236092,-0.120140,0.998637,0.529222,0.237227,-0.443082,0.999693,0.583153,0.259753,-0.230428,0.999238,0.575582,0.259956,-0.322818,0.999681,0.528366,0.309262,0.112354,0.999398,0.487490,0.317845,-0.546893,0.999949,0.513101,0.396024,0.238642,0.048124,0.458968,0.419035,-0.474198,0.977843,0.579742,0.411710,0.048196,0.067555,0.583655,0.425347,-0.197577,0.892261,0.599471,0.414403,0.007140,0.086121,0.612037,0.427215,-0.220463,0.851976,0.601111,0.406252,-0.034053,0.092842,0.614708,0.414731,-0.222403,0.849398,0.592397,0.404734,0.018150,0.099238,0.605526,0.413077,-0.186210,0.808696,0.539047,0.507309,0.196671,0.998914,0.495486,0.516076,-0.196684,0.999252,0.580534,0.619006,0.515528,0.704163,0.509253,0.637441,0.106982,0.978296,0.554391,0.720408,0.844680,0.830112,0.492641,0.742378,0.501265,0.970578,0.531400,0.736912,0.870147,0.829656,0.470421,0.761774,0.535345,0.926433,0.664637,0.744051,0.770602,0.904602,0.589826,0.771161,0.391542,0.968333
6551,reference,0.587862,0.245628,-0.298594,0.999443,0.575650,0.231318,-0.276765,0.999258,0.574113,0.230989,-0.276773,0.999194,0.572092,0.230709,-0.276749,0.999162,0.570244,0.230863,-0.347140,0.999364,0.565013,0.230359,-0.347274,0.999352,0.559403,0.230103,-0.347379,0.999459,0.541817,0.235645,-0.120608,0.998591,0.527108,0.236765,-0.443010,0.999695,0.580843,0.259450,-0.231195,0.999232,0.573386,0.259706,-0.322930,0.999684,0.526825,0.308341,0.106474,0.999364,0.485234,0.317465,-0.542126,0.999949,0.512913,0.395579,0.229368,0.046150,0.457229,0.418288,-0.468422,0.978592,0.580708,0.410120,0.040483,0.067379,0.583496,0.424886,-0.194458,0.896237,0.601081,0.413693,-0.000371,0.086202,0.612014,0.426765,-0.217712,0.856185,0.601371,0.405161,-0.041312,0.093098,0.614621,0.414656,-0.218641,0.853440,0.593144,0.404079,0.010808,0.099257,0.605368,0.412982,-0.182804,0.812943,0.540191,0.507132,0.193965,0.998843,0.495408,0.515939,-0.194020,0.999221,0.576367,0.620018,0.524381,0.703787,0.506604,0.637401,0.125865,0.977995,0.545132,0.720729,0.864547,0.828816,0.489917,0.742379,0.530185,0.970538,0.518012,0.736981,0.891656,0.831732,0.468931,0.761776,0.565513,0.927046,0.650058,0.745068,0.794296,0.905288,0.588441,0.771222,0.419237,0.968375
6586,reference,0.583930,0.245348,-0.299370,0.999401,0.572200,0.230960,-0.277051,0.999210,0.570863,0.230627,-0.277063,0.999140,0.569023,0.230334,-0.277038,0.999098,0.566093,0.230447,-0.347548,0.999331,0.560664,0.229926,-0.347685,0.999325,0.554955,0.229675,-0.347798,0.999438,0.538760,0.235100,-0.120073,0.998481,0.522899,0.236355,-0.442830,0.999688,0.577423,0.259185,-0.231543,0.999199,0.569291,0.259390,-0.323328,0.999678,0.524373,0.307718,0.107660,0.999307,0.482507,0.317234,-0.541878,0.999948,0.512709,0.395082,0.231594,0.044213,0.456618,0.417980,-0.477792,0.979293,0.580945,0.409532,0.041822,0.066649,0.583484,0.424613,-0.231627,0.900204,0.601347,0.413187,0.001569,0.085883,0.612006,0.426354,-0.262028,0.860756,0.601353,0.404943,-0.040040,0.092818,0.614540,0.414485,-0.260221,0.857810,0.593144,0.404051,0.011871,0.098675,0.605277,0.412785,-0.219934,0.817370,0.539645,0.506947,0.193888,0.998731,0.495122,0.515920,-0.193938,0.999165,0.570071,0.620284,0.528139,0.697554,0.500923,0.637442,0.125699,0.977232,0.535119,0.721241,0.869334,0.822212,0.487756,0.742539,0.525302,0.969767,0.502768,0.738191,0.896338,0.829792,0.467002,0.762468,0.559854,0.926878,0.638131,0.744698,0.798961,0.903179,0.588725,0.771021,0.411889,0.967720
6620,reference,0.580505,0.244978,-0.298573,0.999315,0.569392,0.230877,-0.275809,0.999095,0.568283,0.230584,-0.275828,0.999001,0.566654,0.230315,-0.275807,0.998962,0.562765,0.230383,-0.346722,0.999254,0.557159,0.229904,-0.346856,0.999253,0.551120,0.229708,-0.346964,0.999388,0.536789,0.235159,-0.118543,0.998196,0.519020,0.236640,-0.431115,0.999650,0.574166,0.258788,-0.230602,0.999083,0.565702,0.259130,-0.322686,0.999642,0.522531,0.307392,0.109763,0.999177,0.481516,0.316855,-0.531365,0.999943,0.506815,0.395210,0.262076,0.042481,0.454933,0.417568,-0.490281,0.979842,0.580894,0.410761,0.125771,0.064811,0.583471,0.424444,-0.295520,0.903840,0.601500,0.413452,0.095199,0.084402,0.612142,0.426107,-0.332735,0.865466,0.601322,0.406153,0.050954,0.091174,0.614523,0.414302,-0.328472,0.862314,0.593093,0.404557,0.096777,0.096683,0.605170,0.412635,-0.284499,0.821793,0.538458,0.506926,0.193326,0.998545,0.495556,0.515866,-0.193358,0.999063,0.562666,0.620658,0.527106,0.679136,0.500759,0.637434,0.121101,0.975224,0.522437,0.723298,0.860316,0.808587,0.487592,0.743171,0.522634,0.968020,0.490794,0.741643,0.886765,0.821688,0.465902,0.763694,0.559500,0.925439,0.624756,0.745988,0.796787,0.897143,0.591064,0.769178,0.401739,0.966191
6655,reference,0.578220,0.244973,-0.298159,0.999222,0.566957,0.230909,-0.273513,0.998981,0.565955,0.230632,-0.273541,0.998859,0.564435,0.230371,-0.273526,0.998826,0.560164,0.230440,-0.342750,0.999173,0.554695,0.229995,-0.342883,0.999175,0.548692,0.229832,-0.343005,0.999334,0.535109,0.235267,-0.112110,0.997908,0.516417,0.236937,-0.419391,0.999612,0.572061,0.258705,-0.228972,0.998958,0.563674,0.259154,-0.318697,0.999604,0.520741,0.307540,0.116033,0.999057,0.480901,0.316756,-0.519620,0.999937,0.503624,0.395463,0.271918,0.040555,0.454010,0.417608,-0.488862,0.980096,0.580861,0.411579,0.132451,0.062885,0.583469,0.424649,-0.284771,0.906179,0.601466,0.413382,0.100975,0.082851,0.612356,0.426208,-0.319585,0.868500,0.601221,0.406910,0.057721,0.089437,0.614541,0.414490,-0.315849,0.865095,0.593027,0.404682,0.103682,0.094591,0.605146,0.412781,-0.273681,0.824317,0.536714,0.506984,0.192549,0.998343,0.496366,0.515780,-0.192570,0.998933,0.558396,0.621517,0.508115,0.656190,0.501159,0.637530,0.118162,0.971133,0.515217,0.725189,0.826781,0.788326,0.487794,0.743498,0.515930,0.963409,0.484722,0.743864,0.850907,0.809020,0.465054,0.764231,0.550815,0.921009,0.609584,0.746888,0.752464,0.886159,0.592032,0.766883,0.396672,0.962085
