t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
2724,reference,0.297316,0.387032,-0.056440,0.999893,0.302273,0.373261,-0.107025,0.999931,0.305779,0.372411,-0.106920,0.999928,0.309890,0.371495,-0.106906,0.999941,0.300149,0.373286,-0.050712,0.999899,0.301858,0.372482,-0.050804,0.999894,0.303965,0.371645,-0.050849,0.999915,0.344349,0.370014,-0.234558,0.999907,0.341298,0.369071,0.026290,0.999879,0.317182,0.396809,-0.094742,0.999895,0.315273,0.396795,-0.020393,0.999850,0.392087,0.439190,-0.354426,0.999847,0.439245,0.417596,0.269193,0.999142,0.288929,0.523700,-0.244254,0.961519,0.348670,0.495454,0.453596,0.127823,0.214862,0.452362,0.200649,0.955311,0.254811,0.458839,0.505365,0.191213,0.190587,0.433898,0.215337,0.937141,0.224614,0.442852,0.529692,0.223914,0.208518,0.425804,0.202384,0.937434,0.231602,0.430947,0.518228,0.225578,0.220949,0.431852,0.210271,0.921881,0.252408,0.440281,0.499553,0.228404,0.542872,0.598501,-0.209187,0.999736,0.572612,0.588594,0.209294,0.999532,0.320881,0.632835,-0.134724,0.990642,0.408520,0.654634,0.456195,0.666298,0.308623,0.743163,-0.003739,0.983023,0.455073,0.747493,0.659155,0.848101,0.329808,0.765174,0.014009,0.965334,0.454220,0.774421,0.677591,0.846228,0.194984,0.742603,0.052654,0.974143,0.384735,0.771624,0.712193,0.880980
2758,reference,0.296759,0.379664,-0.087372,0.999900,0.301087,0.365852,-0.138941,0.999936,0.304580,0.365026,-0.138912,0.999933,0.308639,0.364150,-0.139007,0.999945,0.298943,0.365923,-0.079708,0.999906,0.300719,0.365126,-0.079787,0.999902,0.302923,0.364280,-0.079841,0.999921,0.344318,0.362431,-0.252800,0.999914,0.340852,0.362004,0.014227,0.999887,0.317409,0.389773,-0.120965,0.999902,0.315257,0.389750,-0.044241,0.999860,0.395321,0.429917,-0.370766,0.999854,0.434327,0.410297,0.246221,0.999185,0.298607,0.522434,-0.251099,0.962005,0.349693,0.495275,0.429852,0.135643,0.220301,0.455617,0.148820,0.956774,0.259458,0.454288,0.463721,0.199500,0.193499,0.437351,0.155918,0.939333,0.225068,0.437354,0.485030,0.233089,0.212119,0.428164,0.145795,0.939405,0.235834,0.427812,0.461482,0.234383,0.229523,0.434745,0.157792,0.924043,0.255678,0.436530,0.453489,0.236170,0.543106,0.593782,-0.206371,0.999747,0.560554,0.581822,0.206429,0.999548,0.319583,0.632883,-0.158056,0.990980,0.366188,0.632223,0.437269,0.664167,0.351960,0.745480,-0.011307,0.983475,0.431958,0.735481,0.634071,0.840504,0.403209,0.771389,0.008471,0.966224,0.435743,0.758340,0.652111,0.841488,0.243337,0.773761,0.045453,0.974914,0.321058,0.771373,0.697313,0.876383
2793,reference,0.295031,0.371561,-0.128906,0.999902,0.301038,0.357207,-0.177405,0.999937,0.304813,0.356458,-0.177423,0.999935,0.309094,0.355668,-0.177566,0.999947,0.298374,0.357156,-0.116397,0.999910,0.300153,0.356326,-0.116497,0.999904,0.302319,0.355462,-0.116537,0.999923,0.344621,0.354846,-0.280749,0.999917,0.338786,0.354263,-0.007748,0.999890,0.316679,0.382752,-0.158006,0.999904,0.313505,0.382394,-0.079341,0.999862,0.398202,0.423383,-0.393864,0.999844,0.421538,0.407400,0.241214,0.999195,0.316479,0.521993,-0.265329,0.961766,0.352102,0.493548,0.406381,0.140660,0.235118,0.453873,0.137525,0.956520,0.263371,0.453093,0.418823,0.203466,0.207951,0.437329,0.144685,0.939101,0.231126,0.439114,0.438152,0.235971,0.224586,0.427400,0.138791,0.938973,0.238570,0.427216,0.421449,0.237166,0.243246,0.432786,0.148556,0.923139,0.257220,0.436177,0.410001,0.237824,0.537394,0.589690,-0.205133,0.999723,0.546493,0.576307,0.205058,0.999522,0.319909,0.633523,-0.124881,0.990464,0.368306,0.632733,0.423247,0.671345,0.324689,0.745224,0.087414,0.982536,0.427935,0.735778,0.625085,0.839312,0.354034,0.768730,0.112393,0.965175,0.448114,0.759745,0.645511,0.841391,0.226478,0.758374,0.143316,0.973968,0.324272,0.768278,0.685009,0.874307
2827,reference,0.295428,0.363048,-0.139961,0.999908,0.301558,0.348648,-0.188211,0.999941,0.305359,0.347733,-0.188213,0.999940,0.309631,0.346845,-0.188356,0.999951,0.298936,0.348669,-0.127183,0.999916,0.300738,0.347773,-0.127286,0.999910,0.302981,0.346884,-0.127281,0.999928,0.345554,0.346005,-0.295437,0.999923,0.340154,0.345756,-0.022646,0.999898,0.316662,0.373954,-0.170640,0.999910,0.313449,0.373464,-0.091790,0.999870,0.399537,0.411964,-0.399920,0.999847,0.421377,0.400323,0.223949,0.999247,0.334865,0.513980,-0.266501,0.961871,0.354655,0.491141,0.378499,0.151214,0.245670,0.451396,0.150246,0.955826,0.265108,0.448206,0.400592,0.213554,0.219038,0.437059,0.157520,0.938778,0.232659,0.433875,0.416996,0.244813,0.233513,0.425916,0.154956,0.938659,0.239349,0.422737,0.405740,0.245806,0.250453,0.429891,0.163583,0.922506,0.259057,0.429311,0.393750,0.244570,0.523769,0.584196,-0.204404,0.999739,0.547492,0.573751,0.204429,0.999551,0.316030,0.635549,-0.054199,0.989935,0.424729,0.634746,0.530526,0.669100,0.342968,0.745575,0.085763,0.982696,0.503306,0.726860,0.701610,0.839239,0.375324,0.766074,0.106414,0.966673,0.535680,0.740763,0.721256,0.843006,0.266567,0.771526,0.148031,0.974686,0.435943,0.760967,0.775130,0.873656
2862,reference,0.296076,0.354773,-0.140757,0.999913,0.303241,0.339525,-0.187868,0.999945,0.307087,0.338713,-0.187891,0.999943,0.311374,0.337973,-0.188047,0.999954,0.300488,0.339514,-0.130202,0.999921,0.302332,0.338615,-0.130299,0.999915,0.304570,0.337798,-0.130317,0.999932,0.347062,0.338309,-0.291061,0.999928,0.341025,0.337873,-0.031132,0.999904,0.317613,0.365795,-0.168473,0.999914,0.313996,0.365378,-0.093926,0.999875,0.399984,0.404018,-0.389618,0.999850,0.423056,0.392148,0.204069,0.999285,0.342669,0.511019,-0.264000,0.962014,0.356375,0.485641,0.356290,0.161476,0.250199,0.448572,0.138747,0.955664,0.266517,0.442845,0.374899,0.226951,0.223518,0.433538,0.154950,0.939127,0.234150,0.427758,0.386937,0.257725,0.237053,0.421907,0.143353,0.938945,0.240648,0.416742,0.376547,0.258680,0.254545,0.427089,0.158905,0.922697,0.257697,0.422441,0.368356,0.255388,0.517406,0.581564,-0.192507,0.999756,0.544430,0.566809,0.192646,0.999575,0.314814,0.637892,-0.064969,0.989366,0.414821,0.629375,0.496300,0.649211,0.378756,0.750694,0.082105,0.981994,0.470285,0.722267,0.675387,0.821307,0.419275,0.766466,0.103990,0.967403,0.501064,0.737347,0.695059,0.831299,0.311287,0.781246,0.159624,0.974249,0.391157,0.752191,0.757569,0.859324
2896,reference,0.297037,0.347641,-0.133624,0.999915,0.304393,0.332275,-0.181802,0.999945,0.308196,0.331657,-0.181804,0.999943,0.312417,0.331122,-0.181938,0.999954,0.301693,0.331794,-0.123794,0.999923,0.303529,0.330799,-0.123891,0.999916,0.305745,0.329911,-0.123914,0.999934,0.347941,0.332155,-0.288766,0.999929,0.341502,0.330763,-0.028947,0.999908,0.318434,0.358697,-0.163452,0.999915,0.314569,0.358059,-0.088569,0.999879,0.398807,0.396332,-0.390931,0.999856,0.424298,0.383289,0.199523,0.999336,0.347461,0.503571,-0.267125,0.962065,0.420694,0.487004,0.357950,0.150757,0.256015,0.442677,0.130763,0.953714,0.369231,0.510293,0.385193,0.213216,0.227611,0.427371,0.137615,0.937372,0.360789,0.518338,0.405427,0.245796,0.239153,0.415773,0.135393,0.937336,0.353946,0.512055,0.380314,0.247091,0.255857,0.420147,0.156966,0.920756,0.356420,0.509750,0.369835,0.243917,0.509865,0.576425,-0.189139,0.999772,0.542320,0.564338,0.189215,0.999601,0.312492,0.640485,-0.044355,0.988667,0.415559,0.632995,0.493564,0.631872,0.373872,0.748094,0.096894,0.980895,0.478313,0.722619,0.651721,0.811310,0.412159,0.760456,0.120054,0.967931,0.496963,0.745849,0.670297,0.824638,0.310639,0.778070,0.190092,0.973493,0.408512,0.755658,0.725386,0.848894
2931,reference,0.296954,0.339774,-0.130678,0.999870,0.305108,0.324612,-0.181035,0.999914,0.308936,0.323941,-0.181060,0.999911,0.313168,0.323387,-0.181201,0.999931,0.302508,0.323979,-0.121648,0.999884,0.304331,0.322814,-0.121733,0.999871,0.306424,0.321694,-0.121774,0.999905,0.348406,0.324320,-0.300288,0.999894,0.342172,0.322232,-0.033634,0.999878,0.318229,0.350908,-0.163372,0.999871,0.314651,0.349880,-0.086963,0.999819,0.399017,0.387878,-0.405760,0.999849,0.424466,0.374512,0.194435,0.999332,0.351139,0.494097,-0.271424,0.960655,0.406840,0.470560,0.360539,0.150651,0.259270,0.438099,0.129215,0.951387,0.333187,0.444475,0.394623,0.213391,0.231217,0.423089,0.135867,0.934998,0.301250,0.431082,0.411480,0.246648,0.242280,0.411771,0.128798,0.934916,0.301326,0.418989,0.390995,0.247539,0.258939,0.416321,0.149646,0.917536,0.317536,0.423898,0.383014,0.243461,0.507183,0.573871,-0.191279,0.999771,0.530428,0.556743,0.191534,0.999586,0.313561,0.650924,-0.053235,0.988339,0.361165,0.629390,0.477240,0.626661,0.406203,0.756919,0.162572,0.979431,0.436261,0.725441,0.728125,0.791661,0.456367,0.772520,0.192537,0.967235,0.468289,0.745960,0.758971,0.809602,0.338804,0.782610,0.242930,0.971932,0.364650,0.752981,0.822388,0.832508
2965,reference,0.297101,0.329093,-0.130920,0.999792,0.305452,0.314292,-0.181129,0.999861,0.309075,0.313760,-0.181167,0.999854,0.313253,0.313448,-0.181315,0.999890,0.302881,0.313582,-0.123201,0.999816,0.304508,0.312481,-0.123286,0.999793,0.306691,0.311535,-0.123348,0.999856,0.348778,0.315999,-0.300284,0.999827,0.342463,0.313753,-0.045577,0.999827,0.318378,0.341355,-0.163771,0.999787,0.314882,0.340387,-0.089613,0.999720,0.398034,0.379074,-0.403555,0.999829,0.421588,0.366560,0.171196,0.999268,0.352501,0.487414,-0.271232,0.956336,0.400083,0.445570,0.362348,0.147355,0.263422,0.432420,0.110678,0.942407,0.328040,0.417273,0.454508,0.210064,0.233990,0.418080,0.112714,0.926040,0.279354,0.403054,0.469828,0.245753,0.244798,0.406695,0.104819,0.926288,0.282934,0.394812,0.451317,0.246670,0.260935,0.410819,0.124689,0.907382,0.294742,0.396580,0.446527,0.241449,0.503322,0.570062,-0.191326,0.999756,0.520455,0.551738,0.191598,0.999526,0.325608,0.655480,-0.012960,0.986095,0.373182,0.634676,0.468417,0.610375,0.401586,0.759596,0.211748,0.973831,0.434355,0.725732,0.741235,0.755884,0.444777,0.777619,0.240880,0.962686,0.467041,0.747617,0.773136,0.781414,0.339074,0.780659,0.275101,0.965811,0.360475,0.752711,0.833866,0.801986
3000,reference,0.300083,0.313832,-0.130140,0.999725,0.310110,0.299258,-0.180239,0.999802,0.313521,0.298707,-0.180244,0.999791,0.317501,0.298247,-0.180373,0.999844,0.308340,0.298722,-0.122884,0.999746,0.310284,0.297750,-0.122965,0.999716,0.312691,0.296797,-0.123059,0.999806,0.353233,0.300394,-0.297730,0.999754,0.347810,0.298289,-0.043929,0.999761,0.319572,0.325685,-0.163376,0.999703,0.316802,0.324740,-0.088412,0.999616,0.398485,0.364407,-0.403146,0.999806,0.422724,0.353010,0.171952,0.999224,0.369310,0.474129,-0.264233,0.954263,0.397285,0.442968,0.358779,0.152126,0.275079,0.429338,0.128141,0.934537,0.317964,0.408606,0.402069,0.216435,0.240023,0.415337,0.134986,0.916819,0.277798,0.396910,0.409971,0.252137,0.253514,0.402927,0.130010,0.917006,0.281582,0.385113,0.392726,0.252817,0.269746,0.407583,0.141445,0.897204,0.293364,0.391282,0.392981,0.245849,0.498812,0.564285,-0.194640,0.999737,0.511730,0.545931,0.194979,0.999465,0.334558,0.661150,-0.037931,0.985604,0.350056,0.625816,0.441286,0.608535,0.414324,0.762486,0.154730,0.972278,0.424724,0.723709,0.709620,0.732494,0.462940,0.782380,0.180463,0.961066,0.457094,0.742688,0.738056,0.761682,0.344528,0.781818,0.232886,0.963901,0.350371,0.745757,0.796949,0.783049
3034,reference,0.300269,0.304523,-0.135093,0.999680,0.311256,0.290714,-0.185465,0.999766,0.315119,0.290246,-0.185506,0.999752,0.319605,0.289854,-0.185629,0.999813,0.309468,0.290238,-0.127069,0.999707,0.311793,0.289355,-0.127162,0.999674,0.314722,0.288506,-0.127256,0.999777,0.354569,0.293069,-0.301619,0.999702,0.349298,0.290862,-0.044352,0.999729,0.320772,0.318084,-0.167682,0.999631,0.318221,0.317578,-0.092303,0.999534,0.398646,0.355717,-0.409728,0.999783,0.421300,0.347932,0.176783,0.999191,0.378896,0.465097,-0.264621,0.952334,0.395311,0.440342,0.364103,0.155968,0.278623,0.419961,0.130064,0.925144,0.315279,0.406151,0.432572,0.219676,0.241825,0.407159,0.139801,0.905504,0.271678,0.390003,0.444352,0.254883,0.254743,0.393935,0.133832,0.905881,0.278657,0.381456,0.432220,0.255056,0.270444,0.397406,0.142710,0.884811,0.292489,0.382746,0.426281,0.246877,0.498936,0.559859,-0.199394,0.999714,0.502548,0.542692,0.199817,0.999425,0.337129,0.659411,-0.050164,0.984805,0.342188,0.625230,0.396473,0.614582,0.414434,0.761674,0.153899,0.971699,0.412102,0.725067,0.694663,0.722956,0.458755,0.782487,0.180899,0.961416,0.444836,0.744203,0.732616,0.752479,0.345129,0.784186,0.215706,0.963917,0.334916,0.747579,0.792850,0.774669
3068,reference,0.300999,0.296410,-0.141702,0.999642,0.313103,0.282700,-0.191794,0.999735,0.317447,0.282276,-0.191852,0.999719,0.322248,0.282038,-0.191968,0.999787,0.311021,0.282349,-0.130434,0.999672,0.313542,0.281553,-0.130523,0.999640,0.316690,0.280821,-0.130602,0.999752,0.356894,0.285907,-0.304604,0.999663,0.350488,0.283758,-0.043671,0.999687,0.322537,0.309990,-0.173310,0.999558,0.319595,0.309613,-0.094719,0.999435,0.401128,0.348639,-0.423778,0.999765,0.419542,0.342202,0.192196,0.999142,0.382651,0.459417,-0.279764,0.950670,0.398039,0.440799,0.346282,0.154831,0.283016,0.414346,0.127759,0.917261,0.310427,0.405032,0.337290,0.216127,0.243906,0.401737,0.135965,0.895248,0.270927,0.389516,0.343066,0.250347,0.257116,0.388797,0.131448,0.895665,0.277167,0.376682,0.333247,0.249926,0.272965,0.391635,0.140202,0.873057,0.290609,0.382601,0.329656,0.241168,0.501549,0.553914,-0.209363,0.999677,0.493631,0.538623,0.209754,0.999355,0.355637,0.660504,-0.051608,0.983505,0.333118,0.621385,0.377099,0.615981,0.424418,0.761213,0.146968,0.971072,0.385682,0.725917,0.651389,0.713203,0.468880,0.781793,0.173071,0.960804,0.415689,0.744785,0.681951,0.743643,0.352578,0.784413,0.214991,0.963959,0.301768,0.747836,0.719561,0.768857
3103,reference,0.302690,0.290994,-0.139150,0.999643,0.315452,0.277812,-0.189362,0.999733,0.320186,0.277382,-0.189409,0.999716,0.325142,0.277051,-0.189529,0.999785,0.313130,0.277372,-0.127585,0.999672,0.315938,0.276558,-0.127631,0.999642,0.319249,0.275790,-0.127708,0.999753,0.359319,0.280806,-0.302931,0.999658,0.352108,0.278772,-0.014386,0.999685,0.325035,0.304946,-0.171272,0.999543,0.322292,0.304616,-0.092356,0.999416,0.404145,0.342091,-0.431621,0.999767,0.419311,0.337461,0.218163,0.999159,0.384531,0.453915,-0.292541,0.950729,0.399931,0.439059,0.316204,0.151540,0.286662,0.406968,0.115566,0.911541,0.323875,0.416186,0.198459,0.209176,0.247881,0.394583,0.115844,0.887271,0.295964,0.399057,0.192477,0.242569,0.261494,0.383307,0.119350,0.887663,0.293215,0.390679,0.166899,0.241897,0.276074,0.385368,0.130319,0.864021,0.312297,0.388550,0.182225,0.233067,0.502044,0.549107,-0.218008,0.999667,0.488172,0.534609,0.218254,0.999335,0.371103,0.660664,-0.099156,0.982850,0.328846,0.612306,0.351128,0.617370,0.442210,0.763827,0.089887,0.971426,0.364129,0.726428,0.599007,0.707986,0.485783,0.784572,0.110726,0.960748,0.391809,0.745237,0.623274,0.737123,0.355696,0.785859,0.079476,0.964763,0.258730,0.742351,0.645785,0.767645
3137,reference,0.305328,0.286027,-0.153616,0.999657,0.317591,0.272211,-0.202866,0.999740,0.322453,0.271617,-0.202916,0.999726,0.327536,0.271220,-0.203007,0.999790,0.315190,0.271959,-0.135979,0.999683,0.318012,0.271082,-0.135993,0.999657,0.321450,0.270282,-0.136053,0.999761,0.361378,0.274556,-0.316105,0.999667,0.354057,0.272789,-0.015169,0.999696,0.328071,0.299458,-0.187208,0.999547,0.325115,0.299153,-0.101602,0.999422,0.406993,0.337283,-0.452011,0.999777,0.419478,0.333868,0.215434,0.999202,0.384373,0.448959,-0.300844,0.951707,0.402016,0.438547,0.324504,0.149489,0.288012,0.399864,0.106672,0.909730,0.348873,0.462247,0.240161,0.203074,0.249285,0.387305,0.101192,0.883433,0.333128,0.465838,0.240264,0.235748,0.262498,0.375914,0.108720,0.883834,0.326789,0.456705,0.201520,0.235212,0.276697,0.378409,0.121941,0.859866,0.334134,0.454146,0.220120,0.226642,0.500474,0.546893,-0.219106,0.999676,0.479184,0.532776,0.219174,0.999348,0.380743,0.665836,-0.109990,0.982535,0.326793,0.611541,0.356464,0.619180,0.439030,0.767831,0.082964,0.972248,0.355486,0.726161,0.600398,0.707759,0.484648,0.788326,0.103650,0.961605,0.363367,0.743028,0.623162,0.732766,0.357814,0.790730,0.063743,0.966079,0.249830,0.742185,0.639838,0.770149
3172,reference,0.308964,0.281445,-0.149674,0.999671,0.320597,0.267382,-0.199929,0.999749,0.325510,0.266701,-0.199979,0.999736,0.330598,0.266199,-0.200065,0.999796,0.318165,0.267225,-0.133846,0.999695,0.321018,0.266338,-0.133883,0.999673,0.324514,0.265518,-0.133941,0.999770,0.364072,0.268938,-0.318348,0.999680,0.357429,0.267416,-0.008347,0.999706,0.331268,0.294187,-0.184436,0.999557,0.328383,0.293974,-0.099764,0.999430,0.410424,0.331185,-0.459076,0.999785,0.421427,0.329596,0.226541,0.999227,0.383711,0.444255,-0.313898,0.952518,0.413211,0.432000,0.307880,0.146966,0.288479,0.396369,0.097777,0.908435,0.339708,0.434191,0.168945,0.199330,0.250267,0.383036,0.092734,0.880656,0.318491,0.427705,0.161173,0.231229,0.264364,0.372748,0.098947,0.881048,0.314508,0.413768,0.132028,0.230408,0.278148,0.375478,0.113295,0.856293,0.329035,0.447129,0.150360,0.221724,0.500731,0.543258,-0.223940,0.999678,0.480751,0.530550,0.224000,0.999341,0.388396,0.665275,-0.136678,0.981968,0.322769,0.609701,0.369903,0.618978,0.445500,0.770711,0.039777,0.972625,0.345522,0.726031,0.607692,0.704546,0.491124,0.792751,0.057502,0.961697,0.357934,0.741958,0.631220,0.728879,0.356716,0.792857,0.004539,0.966986,0.250376,0.744896,0.661527,0.770905
3206,reference,0.315989,0.279239,-0.187951,0.999682,0.326383,0.264551,-0.240496,0.999759,0.331259,0.263921,-0.240570,0.999746,0.336324,0.263373,-0.240649,0.999802,0.323564,0.264280,-0.171618,0.999705,0.326175,0.263400,-0.171651,0.999684,0.329389,0.262509,-0.171683,0.999776,0.368931,0.265855,-0.352290,0.999694,0.361815,0.264016,-0.043638,0.999707,0.337202,0.291637,-0.218915,0.999571,0.333963,0.291623,-0.130925,0.999439,0.412655,0.328078,-0.474839,0.999793,0.422877,0.326080,0.205038,0.999234,0.383430,0.439781,-0.331641,0.953179,0.410578,0.428550,0.245224,0.146944,0.289914,0.391574,0.066550,0.907064,0.327186,0.400679,0.076907,0.200830,0.252064,0.377653,0.064256,0.878121,0.298718,0.387593,0.064600,0.231859,0.265584,0.367596,0.065401,0.878211,0.300992,0.376626,0.043820,0.230348,0.279656,0.370910,0.080677,0.852924,0.314601,0.384011,0.060444,0.220863,0.490870,0.540660,-0.221714,0.999672,0.483332,0.528124,0.221809,0.999276,0.391923,0.664073,-0.097391,0.980260,0.335570,0.611904,0.487358,0.610966,0.443526,0.771375,0.087932,0.971399,0.355618,0.726122,0.779370,0.694575,0.491658,0.793712,0.100925,0.960144,0.372995,0.743975,0.806898,0.720614,0.356392,0.793638,0.052751,0.966521,0.260441,0.745205,0.827952,0.769041
3241,reference,0.321552,0.275476,-0.199101,0.999693,0.331716,0.260445,-0.254643,0.999766,0.336457,0.259731,-0.254730,0.999755,0.341244,0.259104,-0.254821,0.999807,0.329001,0.260362,-0.184331,0.999712,0.331664,0.259489,-0.184340,0.999693,0.334842,0.258571,-0.184395,0.999779,0.373473,0.261206,-0.371959,0.999708,0.367123,0.259466,-0.060635,0.999704,0.341869,0.287646,-0.231598,0.999583,0.338833,0.287882,-0.141907,0.999441,0.418340,0.323755,-0.493255,0.999800,0.424133,0.322776,0.187322,0.999227,0.382847,0.433851,-0.345877,0.953347,0.409090,0.421136,0.205706,0.147410,0.291335,0.386298,0.063080,0.905786,0.317016,0.388554,0.020533,0.207447,0.253625,0.372314,0.063268,0.876000,0.283591,0.372215,0.002372,0.237871,0.267200,0.362688,0.056496,0.875871,0.292439,0.364393,-0.010894,0.235731,0.281077,0.366242,0.074679,0.850163,0.304421,0.368086,0.005674,0.225038,0.490908,0.540282,-0.220917,0.999654,0.471274,0.529496,0.221019,0.999209,0.416343,0.663939,-0.052821,0.978648,0.341311,0.616792,0.486480,0.612310,0.444692,0.773253,0.157672,0.969792,0.360286,0.726272,0.789274,0.691243,0.489693,0.796991,0.173723,0.957293,0.372993,0.744037,0.818284,0.718436,0.358192,0.794068,0.087764,0.965393,0.251455,0.742433,0.838109,0.769846
3275,reference,0.324993,0.273694,-0.185748,0.999697,0.334351,0.258289,-0.239482,0.999768,0.338966,0.257702,-0.239561,0.999759,0.343772,0.257161,-0.239658,0.999808,0.331718,0.258000,-0.171265,0.999713,0.334306,0.257119,-0.171281,0.999692,0.337396,0.256160,-0.171339,0.999775,0.375850,0.258432,-0.356261,0.999713,0.369184,0.256422,-0.055075,0.999691,0.345138,0.285564,-0.218487,0.999585,0.342009,0.285504,-0.131360,0.999429,0.419334,0.319824,-0.482501,0.999806,0.425497,0.318016,0.187204,0.999194,0.382763,0.430062,-0.335865,0.952941,0.407672,0.419368,0.246717,0.143253,0.293722,0.383759,0.045851,0.904196,0.316114,0.386756,0.129682,0.204974,0.256795,0.369898,0.045337,0.873910,0.284785,0.376926,0.119958,0.234213,0.270055,0.360245,0.038079,0.873404,0.290720,0.365074,0.100948,0.231850,0.283128,0.363450,0.056133,0.847208,0.304295,0.368768,0.114660,0.221145,0.488220,0.536760,-0.210049,0.999644,0.467311,0.528349,0.210208,0.999119,0.429925,0.663863,-0.039830,0.975532,0.342619,0.617985,0.487022,0.608166,0.449142,0.773519,0.152243,0.966213,0.354357,0.726438,0.768497,0.683030,0.489994,0.798272,0.167396,0.950781,0.366208,0.746276,0.795536,0.710162,0.359870,0.793538,0.088250,0.962084,0.241769,0.739178,0.815434,0.765608
3310,reference,0.328998,0.268043,-0.197934,0.999699,0.338081,0.252421,-0.252333,0.999768,0.342502,0.251956,-0.252449,0.999759,0.347243,0.251525,-0.252546,0.999806,0.335350,0.252132,-0.183820,0.999709,0.337709,0.251343,-0.183805,0.999687,0.340584,0.250462,-0.183877,0.999766,0.378943,0.253430,-0.365284,0.999715,0.371745,0.251099,-0.063280,0.999669,0.348299,0.280361,-0.228277,0.999585,0.344643,0.280463,-0.140757,0.999413,0.420556,0.315205,-0.478714,0.999810,0.427068,0.312051,0.174536,0.999148,0.383048,0.424166,-0.350040,0.952053,0.406931,0.412099,0.258962,0.139910,0.296058,0.381227,0.005961,0.902181,0.315823,0.380027,0.161565,0.205519,0.259274,0.369078,0.003478,0.871501,0.282555,0.367632,0.153974,0.234132,0.271195,0.358502,-0.006061,0.870763,0.287400,0.357522,0.134415,0.231366,0.284100,0.361202,0.014779,0.843909,0.300559,0.361963,0.146711,0.220516,0.482617,0.533864,-0.208140,0.999638,0.462579,0.525822,0.208336,0.999029,0.449294,0.654079,-0.032739,0.972970,0.357298,0.618186,0.534856,0.605478,0.455079,0.773798,0.153083,0.963975,0.348332,0.723352,0.858914,0.677321,0.498736,0.797951,0.167423,0.947133,0.364514,0.745718,0.890701,0.705354,0.367250,0.792674,0.085051,0.960365,0.243843,0.737950,0.912705,0.764712
3344,reference,0.333495,0.262544,-0.192853,0.999703,0.343178,0.246996,-0.247837,0.999770,0.347463,0.246653,-0.247967,0.999761,0.352132,0.246364,-0.248072,0.999805,0.340451,0.246688,-0.177276,0.999711,0.342708,0.246036,-0.177268,0.999688,0.345493,0.245295,-0.177350,0.999765,0.382304,0.249257,-0.363827,0.999721,0.375570,0.246683,-0.062530,0.999656,0.352162,0.275717,-0.224492,0.999589,0.348550,0.275655,-0.134998,0.999410,0.420664,0.310506,-0.490133,0.999813,0.427065,0.306863,0.181949,0.999141,0.389279,0.419161,-0.354879,0.951133,0.408905,0.407219,0.236264,0.134807,0.299944,0.379826,0.028927,0.896731,0.316685,0.384873,0.047508,0.200066,0.264430,0.368765,0.027735,0.865560,0.287467,0.373852,0.026974,0.228567,0.275084,0.357632,0.020941,0.864710,0.287060,0.360441,0.001606,0.226044,0.288045,0.359566,0.039297,0.837252,0.302529,0.368209,0.026561,0.215683,0.480695,0.529389,-0.212014,0.999634,0.453867,0.521797,0.212117,0.998967,0.451020,0.654056,-0.039220,0.971798,0.357178,0.616430,0.561145,0.601383,0.464838,0.773889,0.147349,0.963495,0.348720,0.722982,0.893235,0.676606,0.512705,0.797214,0.162150,0.943932,0.361503,0.745510,0.924885,0.702773,0.370329,0.792315,0.065502,0.960183,0.238712,0.736028,0.942179,0.767662
