t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
5300,single_leg_squat_ref,0.415336,0.454067,-0.567020,0.999934,0.427001,0.437590,-0.575510,0.999778,0.437902,0.435482,-0.575273,0.999791,0.447678,0.433629,-0.575262,0.999755,0.399886,0.440589,-0.558888,0.999802,0.392338,0.440471,-0.559094,0.999788,0.385126,0.440300,-0.559413,0.999788,0.461878,0.430432,-0.459633,0.999594,0.381389,0.438265,-0.423938,0.999795,0.441141,0.462558,-0.528080,0.999954,0.409484,0.466808,-0.505425,0.999943,0.560880,0.471722,-0.319686,0.999958,0.345305,0.495091,-0.294435,0.999927,0.592926,0.546008,-0.251845,0.973404,0.360792,0.573745,-0.307674,0.978888,0.527885,0.590437,-0.312889,0.885745,0.459843,0.594425,-0.372489,0.959565,0.515697,0.610822,-0.336047,0.854952,0.486669,0.608783,-0.407057,0.933086,0.502141,0.602837,-0.357085,0.848143,0.496632,0.596972,-0.406017,0.927346,0.503570,0.593452,-0.316868,0.819853,0.489361,0.589653,-0.368466,0.905214,0.556992,0.588811,-0.026065,0.999848,0.440180,0.598384,0.026025,0.999361,0.530651,0.675023,-0.528615,0.975973,0.439685,0.692861,-0.042527,0.845946,0.541146,0.816705,-0.600507,0.966838,0.466904,0.772784,0.339680,0.684694,0.534817,0.836019,-0.619751,0.806552,0.485701,0.782636,0.355940,0.530971,0.520973,0.871726,-0.849888,0.955001,0.448951,0.819572,0.236647,0.715741
5333,single_leg_squat_ref,0.415306,0.459981,-0.496444,0.999939,0.427010,0.443274,-0.498835,0.999796,0.437915,0.441164,-0.498671,0.999807,0.447677,0.439263,-0.498678,0.999774,0.399860,0.447052,-0.486823,0.999818,0.392320,0.447142,-0.486961,0.999806,0.385117,0.447208,-0.487216,0.999806,0.461891,0.435935,-0.397433,0.999626,0.381662,0.445447,-0.348487,0.999813,0.441152,0.468580,-0.449404,0.999958,0.409755,0.473326,-0.433265,0.999948,0.560895,0.476954,-0.277169,0.999959,0.346189,0.499604,-0.263373,0.999933,0.593907,0.547912,-0.225238,0.973749,0.362451,0.575072,-0.242088,0.980611,0.529099,0.594652,-0.335325,0.883488,0.462055,0.597540,-0.314773,0.961502,0.515896,0.613010,-0.367880,0.850246,0.487707,0.611874,-0.350774,0.935287,0.502287,0.602000,-0.386706,0.843464,0.497423,0.600949,-0.350661,0.929676,0.503810,0.594314,-0.340057,0.816218,0.490866,0.593497,-0.311467,0.908451,0.557430,0.591854,-0.024884,0.999853,0.441388,0.602746,0.024832,0.999375,0.528476,0.675762,-0.498161,0.974743,0.439736,0.694996,0.048536,0.839397,0.538557,0.818829,-0.598719,0.965938,0.468558,0.774080,0.279642,0.669189,0.535160,0.837130,-0.619842,0.809580,0.487022,0.782666,0.291986,0.522031,0.522071,0.872646,-0.843952,0.953586,0.449534,0.819583,0.181249,0.702476
5366,single_leg_squat_ref,0.415037,0.469865,-0.430977,0.999944,0.426863,0.452066,-0.432607,0.999811,0.437873,0.449391,-0.432460,0.999821,0.447651,0.446995,-0.432460,0.999790,0.399374,0.455362,-0.420597,0.999831,0.391807,0.454942,-0.420703,0.999821,0.384517,0.454590,-0.420936,0.999822,0.461945,0.441845,-0.334484,0.999654,0.381817,0.451135,-0.280079,0.999829,0.441234,0.477559,-0.383721,0.999961,0.409822,0.481584,-0.367929,0.999952,0.560920,0.482965,-0.218410,0.999961,0.347848,0.502685,-0.203142,0.999939,0.595017,0.552957,-0.157269,0.974289,0.363068,0.576671,-0.180114,0.982246,0.528804,0.597813,-0.236487,0.884980,0.462091,0.600116,-0.255875,0.963747,0.515449,0.617324,-0.262172,0.850136,0.487620,0.615861,-0.289415,0.938272,0.501868,0.606223,-0.277221,0.843414,0.498254,0.605211,-0.288462,0.932827,0.503418,0.598436,-0.238430,0.816992,0.492090,0.597354,-0.252136,0.912657,0.558006,0.597947,-0.022155,0.999857,0.442555,0.605321,0.022121,0.999392,0.528048,0.674517,-0.483552,0.973506,0.439812,0.694823,0.055297,0.835200,0.539173,0.818950,-0.600593,0.965144,0.468128,0.773530,0.248239,0.658992,0.535504,0.838297,-0.622032,0.812838,0.484902,0.782084,0.260004,0.516707,0.523063,0.875572,-0.842845,0.952748,0.449642,0.818089,0.148714,0.696269
5400,single_leg_squat_ref,0.414740,0.474865,-0.428386,0.999948,0.426727,0.457504,-0.431835,0.999820,0.437827,0.454539,-0.431704,0.999830,0.447634,0.452045,-0.431711,0.999800,0.399364,0.461113,-0.418780,0.999840,0.391818,0.460776,-0.418912,0.999832,0.384542,0.460474,-0.419207,0.999833,0.462203,0.447028,-0.339974,0.999669,0.383655,0.456637,-0.280463,0.999841,0.441247,0.482257,-0.384278,0.999964,0.410071,0.486047,-0.367025,0.999955,0.561456,0.486628,-0.228919,0.999961,0.352488,0.504910,-0.209241,0.999944,0.596974,0.558464,-0.189988,0.974339,0.365210,0.577924,-0.199560,0.983727,0.528712,0.602182,-0.292240,0.881378,0.461902,0.601938,-0.277098,0.965534,0.515119,0.621003,-0.319048,0.845805,0.487367,0.617954,-0.307058,0.940687,0.501636,0.610008,-0.336805,0.838807,0.498120,0.607566,-0.305011,0.935222,0.503181,0.601688,-0.295451,0.812599,0.492169,0.599586,-0.272394,0.915693,0.560596,0.602317,-0.021154,0.999867,0.446706,0.607424,0.021073,0.999421,0.527941,0.678404,-0.484271,0.973899,0.439945,0.699896,0.142748,0.834842,0.540094,0.825637,-0.631933,0.966162,0.467908,0.773480,0.399383,0.643357,0.535992,0.841727,-0.654988,0.820412,0.481750,0.779294,0.419512,0.506466,0.525592,0.876178,-0.870611,0.954069,0.449492,0.818156,0.358743,0.682329
5433,single_leg_squat_ref,0.414870,0.480196,-0.423476,0.999951,0.426898,0.463330,-0.425053,0.999829,0.438181,0.460480,-0.424903,0.999839,0.448104,0.457874,-0.424929,0.999809,0.399788,0.466213,-0.413175,0.999848,0.392345,0.465679,-0.413278,0.999842,0.385060,0.465157,-0.413525,0.999843,0.463546,0.452228,-0.321969,0.999687,0.386090,0.460793,-0.268167,0.999851,0.441718,0.487857,-0.374063,0.999966,0.411285,0.490829,-0.358811,0.999958,0.561583,0.491137,-0.206797,0.999962,0.354609,0.506768,-0.188471,0.999948,0.598204,0.562552,-0.167866,0.974193,0.365223,0.576381,-0.196043,0.984852,0.527985,0.606239,-0.257902,0.880269,0.458952,0.601799,-0.295500,0.966491,0.509664,0.624808,-0.285366,0.843041,0.483318,0.619389,-0.330600,0.941906,0.498023,0.613498,-0.298009,0.835969,0.496607,0.607757,-0.331154,0.936378,0.500354,0.606286,-0.259007,0.809934,0.491708,0.601596,-0.293370,0.917284,0.561255,0.606621,-0.019007,0.999873,0.447683,0.611063,0.018953,0.999438,0.528015,0.678157,-0.501662,0.973230,0.440024,0.696301,0.095674,0.831960,0.543507,0.827220,-0.632638,0.966087,0.467887,0.772551,0.332277,0.632641,0.543492,0.845052,-0.653244,0.822986,0.481705,0.777698,0.349737,0.497817,0.533949,0.883572,-0.882911,0.954543,0.450289,0.818082,0.248819,0.677329
5466,single_leg_squat_ref,0.415935,0.481970,-0.420264,0.999953,0.428866,0.465275,-0.418318,0.999837,0.440212,0.462901,-0.418185,0.999847,0.450139,0.460781,-0.418218,0.999818,0.401587,0.467909,-0.406146,0.999854,0.394293,0.467408,-0.406264,0.999850,0.387330,0.466783,-0.406500,0.999851,0.466922,0.455609,-0.298408,0.999702,0.389602,0.461587,-0.243829,0.999859,0.443465,0.490555,-0.364897,0.999968,0.412666,0.492592,-0.349443,0.999961,0.563245,0.494736,-0.183843,0.999963,0.357337,0.509993,-0.144263,0.999952,0.599755,0.567723,-0.168549,0.974350,0.366821,0.577088,-0.165400,0.985044,0.526811,0.609983,-0.293702,0.878614,0.457808,0.603140,-0.303772,0.963922,0.505291,0.625779,-0.330993,0.839603,0.480851,0.620247,-0.344619,0.937709,0.495736,0.613487,-0.344366,0.833252,0.494345,0.609117,-0.347612,0.932037,0.498094,0.607288,-0.296588,0.806407,0.489740,0.602179,-0.304085,0.912639,0.564131,0.613695,-0.019316,0.999871,0.450962,0.615776,0.019293,0.999430,0.527963,0.679377,-0.593441,0.973787,0.439361,0.684033,-0.139487,0.837193,0.548014,0.828567,-0.663293,0.967200,0.467519,0.772543,0.042327,0.642842,0.547684,0.846578,-0.679078,0.831089,0.481762,0.779485,0.052424,0.512109,0.535336,0.884359,-0.934920,0.956118,0.452187,0.820871,-0.113672,0.688245
5500,single_leg_squat_ref,0.421194,0.483632,-0.316690,0.999956,0.434955,0.467741,-0.319107,0.999844,0.446188,0.465555,-0.319001,0.999853,0.455826,0.463523,-0.319065,0.999825,0.407537,0.470765,-0.303972,0.999859,0.400453,0.470301,-0.304071,0.999858,0.393803,0.469692,-0.304362,0.999858,0.473201,0.458483,-0.223704,0.999716,0.396006,0.464200,-0.155545,0.999866,0.448154,0.492413,-0.271398,0.999970,0.417690,0.494295,-0.252159,0.999963,0.569933,0.499325,-0.129145,0.999963,0.363637,0.508510,-0.085508,0.999956,0.600046,0.574145,-0.145502,0.974418,0.369140,0.576228,-0.132831,0.985647,0.526950,0.610167,-0.296230,0.876447,0.452639,0.601870,-0.305500,0.964309,0.506162,0.623725,-0.333910,0.837577,0.474923,0.616450,-0.348579,0.938987,0.497628,0.610762,-0.348585,0.831330,0.487168,0.605281,-0.349926,0.933252,0.500362,0.604682,-0.300326,0.803612,0.482819,0.598984,-0.306167,0.913891,0.567017,0.612596,-0.015246,0.999877,0.454320,0.614239,0.015269,0.999453,0.528417,0.678922,-0.592023,0.973997,0.440315,0.683104,-0.022844,0.839610,0.549860,0.830285,-0.691556,0.967540,0.466441,0.772309,0.208938,0.645027,0.548172,0.848494,-0.709809,0.835771,0.480308,0.779485,0.222548,0.511725,0.537650,0.883329,-0.959259,0.957088,0.452317,0.820861,0.080785,0.690292
5533,single_leg_squat_ref,0.429520,0.483561,-0.381364,0.999958,0.443509,0.468066,-0.381384,0.999849,0.454655,0.466055,-0.381284,0.999858,0.464101,0.464161,-0.381317,0.999829,0.416017,0.470954,-0.368475,0.999864,0.408870,0.470562,-0.368591,0.999864,0.401975,0.470010,-0.368881,0.999866,0.480455,0.459561,-0.272687,0.999725,0.402864,0.464929,-0.213288,0.999873,0.455584,0.492078,-0.330733,0.999972,0.425394,0.494497,-0.314039,0.999965,0.574613,0.500533,-0.160149,0.999960,0.368728,0.508233,-0.134148,0.999959,0.600361,0.575510,-0.124378,0.972959,0.372797,0.576593,-0.162789,0.986652,0.523382,0.612238,-0.230912,0.869486,0.454500,0.600807,-0.308433,0.965991,0.503677,0.624743,-0.257666,0.830203,0.478465,0.615088,-0.347308,0.941521,0.492105,0.613933,-0.273762,0.824032,0.490557,0.603864,-0.347122,0.935884,0.493417,0.607390,-0.233722,0.795861,0.486298,0.597840,-0.307176,0.916882,0.568413,0.617505,-0.014302,0.999882,0.455817,0.617806,0.014298,0.999469,0.534491,0.682918,-0.564114,0.973570,0.441301,0.691213,-0.011939,0.836867,0.553798,0.830534,-0.661737,0.967522,0.466264,0.772163,0.296855,0.635981,0.550951,0.848382,-0.682258,0.838150,0.480235,0.779197,0.317805,0.503089,0.542385,0.883455,-0.929507,0.957891,0.454138,0.820654,0.193143,0.684829
5566,single_leg_squat_ref,0.436299,0.484462,-0.405933,0.999958,0.449175,0.469093,-0.406112,0.999847,0.459702,0.467174,-0.406022,0.999856,0.469150,0.465276,-0.406064,0.999827,0.423777,0.471430,-0.393769,0.999860,0.417339,0.471063,-0.393892,0.999864,0.411153,0.470522,-0.394162,0.999866,0.485914,0.460608,-0.270174,0.999726,0.412032,0.465261,-0.214716,0.999874,0.460412,0.493518,-0.352655,0.999972,0.431586,0.494997,-0.336812,0.999965,0.580220,0.503253,-0.131351,0.999960,0.374114,0.508348,-0.101343,0.999962,0.600767,0.578984,-0.152068,0.972296,0.381024,0.578319,-0.150195,0.984170,0.526769,0.609640,-0.417666,0.868436,0.453726,0.599627,-0.403119,0.958873,0.507529,0.623024,-0.478609,0.828151,0.475201,0.613524,-0.470901,0.932839,0.498198,0.610463,-0.497676,0.823109,0.486970,0.602438,-0.481247,0.927415,0.500697,0.604278,-0.427072,0.792375,0.483664,0.596009,-0.410985,0.906415,0.570395,0.618687,-0.003969,0.999872,0.458378,0.618096,0.004279,0.999460,0.539086,0.694307,-0.558402,0.972949,0.444275,0.685292,-0.315796,0.844586,0.554693,0.836199,-0.578430,0.966677,0.466935,0.772070,-0.080185,0.649083,0.550796,0.860769,-0.589785,0.838850,0.480933,0.779461,-0.066038,0.517508,0.542605,0.884054,-0.898711,0.956969,0.456727,0.819958,-0.282567,0.697561
5600,single_leg_squat_ref,0.443998,0.480493,-0.473625,0.999947,0.455956,0.464894,-0.464622,0.999800,0.466419,0.463169,-0.464592,0.999809,0.475870,0.461486,-0.464671,0.999769,0.431961,0.467079,-0.451476,0.999826,0.426081,0.466757,-0.451613,0.999842,0.419996,0.466258,-0.451833,0.999853,0.492511,0.456998,-0.299439,0.999646,0.420816,0.461460,-0.233708,0.999867,0.466597,0.489109,-0.406344,0.999965,0.438273,0.491144,-0.389226,0.999963,0.584105,0.501470,-0.159063,0.999955,0.381555,0.506733,-0.130169,0.999965,0.604268,0.576753,-0.210499,0.972288,0.382141,0.577615,-0.165143,0.983832,0.530434,0.607450,-0.476584,0.866339,0.457992,0.598724,-0.433021,0.956760,0.510911,0.620991,-0.537603,0.821619,0.477311,0.610886,-0.502120,0.928141,0.503068,0.608716,-0.548615,0.816711,0.493448,0.599593,-0.509348,0.922389,0.506362,0.602230,-0.483222,0.782109,0.489039,0.595460,-0.438951,0.899679,0.571427,0.618003,-0.002253,0.999826,0.458004,0.616724,0.002552,0.999456,0.542441,0.708360,-0.401184,0.970235,0.446835,0.680644,-0.465410,0.853515,0.555500,0.839045,-0.314277,0.960649,0.466935,0.772300,-0.239497,0.661758,0.550589,0.859661,-0.319012,0.816523,0.481012,0.780718,-0.226535,0.526488,0.544179,0.883837,-0.608665,0.947874,0.457218,0.819773,-0.473820,0.709863
5633,single_leg_squat_ref,0.454944,0.479952,-0.402108,0.999950,0.467789,0.463079,-0.392825,0.999810,0.477839,0.460942,-0.392801,0.999817,0.486295,0.458965,-0.392882,0.999780,0.441870,0.466359,-0.383271,0.999835,0.435598,0.465947,-0.383378,0.999851,0.429439,0.465415,-0.383592,0.999862,0.501017,0.454313,-0.251465,0.999660,0.428697,0.459635,-0.205800,0.999875,0.476638,0.488686,-0.340262,0.999966,0.446220,0.490689,-0.328051,0.999964,0.589375,0.498770,-0.122630,0.999955,0.388496,0.505545,-0.110647,0.999968,0.605585,0.574871,-0.144488,0.970732,0.384263,0.575961,-0.131127,0.984331,0.530682,0.606033,-0.384936,0.858239,0.461195,0.598086,-0.336862,0.957065,0.511888,0.619899,-0.443626,0.811900,0.480978,0.610572,-0.394328,0.928158,0.504084,0.607657,-0.460142,0.807252,0.497187,0.598847,-0.403590,0.922355,0.507122,0.601092,-0.394821,0.770660,0.492320,0.594612,-0.341523,0.899326,0.572833,0.616157,-0.001330,0.999833,0.457950,0.615252,0.001492,0.999478,0.545193,0.703159,-0.452022,0.969933,0.450680,0.681419,-0.239082,0.857904,0.558855,0.838966,-0.451514,0.960087,0.468915,0.772544,-0.015682,0.665499,0.550401,0.861931,-0.460902,0.813864,0.482106,0.782739,-0.002906,0.524853,0.547796,0.884539,-0.706332,0.946939,0.460979,0.819770,-0.194738,0.714826
5666,single_leg_squat_ref,0.461126,0.468690,-0.353323,0.999954,0.473578,0.453367,-0.346826,0.999824,0.483920,0.451974,-0.346841,0.999831,0.492286,0.450928,-0.346966,0.999796,0.448320,0.455780,-0.336114,0.999847,0.442149,0.455736,-0.336241,0.999862,0.436205,0.455195,-0.336491,0.999873,0.507886,0.448245,-0.218364,0.999687,0.435313,0.451480,-0.168074,0.999885,0.482982,0.477844,-0.296770,0.999969,0.452449,0.479590,-0.282846,0.999967,0.594795,0.498576,-0.104114,0.999957,0.396322,0.498907,-0.075059,0.999970,0.610350,0.574071,-0.124608,0.971350,0.391005,0.571656,-0.106414,0.985241,0.537044,0.599813,-0.356552,0.856675,0.466543,0.597382,-0.313163,0.959351,0.519863,0.613439,-0.413048,0.810722,0.486028,0.610523,-0.362874,0.931706,0.511313,0.599718,-0.430203,0.806097,0.499301,0.597711,-0.369353,0.925957,0.515164,0.594221,-0.365198,0.769034,0.494750,0.594348,-0.315593,0.903134,0.577477,0.614219,-0.006799,0.999846,0.460306,0.613126,0.006825,0.999506,0.547651,0.702296,-0.524955,0.969472,0.454897,0.696425,-0.003503,0.851626,0.559132,0.830956,-0.565556,0.958486,0.470810,0.772693,0.275907,0.650990,0.550355,0.855325,-0.578279,0.813898,0.483315,0.782622,0.295092,0.507976,0.547688,0.875941,-0.809340,0.946280,0.461470,0.818711,0.157078,0.699401
5700,single_leg_squat_ref,0.469135,0.459798,-0.300119,0.999955,0.481296,0.444446,-0.292279,0.999833,0.491270,0.443347,-0.292290,0.999839,0.499792,0.442365,-0.292422,0.999807,0.456792,0.446533,-0.280458,0.999855,0.450776,0.446497,-0.280589,0.999868,0.445346,0.446092,-0.280815,0.999880,0.514703,0.439602,-0.159207,0.999706,0.444587,0.442843,-0.105724,0.999891,0.490326,0.468773,-0.241529,0.999969,0.460992,0.470265,-0.226859,0.999968,0.601847,0.492654,-0.054112,0.999955,0.404358,0.489270,-0.008170,0.999971,0.613251,0.570765,-0.075840,0.970377,0.397689,0.564105,-0.053281,0.985176,0.537136,0.596163,-0.278844,0.848058,0.469954,0.589950,-0.286217,0.959083,0.520458,0.607489,-0.330018,0.800149,0.490112,0.599389,-0.338245,0.931287,0.512372,0.594320,-0.341834,0.795417,0.502316,0.588021,-0.343669,0.925175,0.515759,0.589103,-0.283991,0.756591,0.496743,0.584733,-0.289216,0.901264,0.580579,0.606409,-0.012276,0.999855,0.464138,0.604882,0.012279,0.999523,0.551911,0.699759,-0.536455,0.968653,0.460746,0.698224,-0.048936,0.847144,0.560212,0.830890,-0.621482,0.955763,0.475737,0.772861,0.226136,0.636762,0.552175,0.855147,-0.640698,0.810173,0.485664,0.784078,0.230508,0.489172,0.547216,0.873232,-0.895890,0.944521,0.464657,0.818447,0.069919,0.685582
5733,single_leg_squat_ref,0.475820,0.451452,-0.260340,0.999958,0.488227,0.436335,-0.249193,0.999844,0.497807,0.435268,-0.249256,0.999849,0.506395,0.434186,-0.249366,0.999820,0.463274,0.437846,-0.240179,0.999864,0.457097,0.437760,-0.240246,0.999876,0.451054,0.437484,-0.240484,0.999887,0.520065,0.432292,-0.105520,0.999725,0.450347,0.436042,-0.063629,0.999898,0.496612,0.460187,-0.198404,0.999971,0.467039,0.462474,-0.186775,0.999970,0.609089,0.485171,-0.003074,0.999957,0.409709,0.484174,0.017368,0.999972,0.615401,0.565036,-0.045990,0.968248,0.405103,0.557919,-0.039497,0.985154,0.542350,0.588029,-0.298177,0.845925,0.475748,0.581576,-0.283673,0.959303,0.526738,0.597228,-0.352691,0.800157,0.496768,0.588735,-0.340669,0.932283,0.519825,0.583981,-0.370019,0.795565,0.508937,0.578043,-0.348216,0.926036,0.523704,0.579738,-0.307260,0.755565,0.503766,0.575051,-0.288213,0.901638,0.585091,0.605813,-0.011766,0.999865,0.468089,0.602775,0.011802,0.999546,0.556817,0.699891,-0.530801,0.970047,0.460996,0.694517,-0.037676,0.852316,0.561382,0.833593,-0.612168,0.957350,0.476447,0.772893,0.255143,0.635171,0.553997,0.860164,-0.632257,0.817662,0.486223,0.783656,0.273656,0.484984,0.548482,0.874439,-0.897408,0.946664,0.465736,0.818452,0.120591,0.685194
5766,single_leg_squat_ref,0.482357,0.444728,-0.211092,0.999962,0.495142,0.429404,-0.190779,0.999858,0.505214,0.428146,-0.190827,0.999862,0.513616,0.427073,-0.190888,0.999836,0.469637,0.431204,-0.181000,0.999876,0.463184,0.431144,-0.181049,0.999887,0.457566,0.430748,-0.181203,0.999897,0.528766,0.425150,-0.014889,0.999750,0.455720,0.428807,0.030665,0.999907,0.503690,0.453671,-0.138185,0.999973,0.473519,0.455950,-0.125540,0.999972,0.615597,0.479250,0.088353,0.999960,0.413428,0.477737,0.122719,0.999974,0.622156,0.558161,-0.012932,0.966995,0.413434,0.551053,0.030556,0.982436,0.552850,0.575897,-0.312588,0.847381,0.479919,0.575188,-0.288622,0.957162,0.534665,0.584243,-0.379590,0.802122,0.499653,0.583162,-0.355353,0.930079,0.526973,0.572023,-0.402639,0.798257,0.510981,0.571955,-0.360010,0.923994,0.531105,0.568278,-0.315237,0.757325,0.505703,0.568638,-0.296703,0.898833,0.590294,0.604153,-0.011788,0.999870,0.471824,0.599811,0.011868,0.999562,0.561558,0.699017,-0.517637,0.970981,0.461770,0.686538,-0.245582,0.860623,0.562684,0.833610,-0.610486,0.957825,0.477059,0.772751,-0.045376,0.643595,0.554123,0.859836,-0.621994,0.822157,0.487324,0.785244,-0.036570,0.495849,0.548557,0.874849,-0.889303,0.947399,0.466165,0.818092,-0.251577,0.694583
5800,single_leg_squat_ref,0.491987,0.439232,-0.254295,0.999962,0.504691,0.423498,-0.253403,0.999861,0.514670,0.422401,-0.253222,0.999865,0.522778,0.421502,-0.253204,0.999840,0.477870,0.425925,-0.234679,0.999877,0.470807,0.426216,-0.234919,0.999887,0.465346,0.426290,-0.235084,0.999898,0.537289,0.420103,-0.129654,0.999755,0.462156,0.425338,-0.073180,0.999907,0.513116,0.448601,-0.210696,0.999973,0.482029,0.451317,-0.191109,0.999971,0.622795,0.474290,-0.017060,0.999961,0.419753,0.474043,0.026031,0.999975,0.628199,0.556252,-0.024274,0.965212,0.418971,0.546775,-0.002399,0.981838,0.555173,0.568491,-0.413021,0.847323,0.485703,0.570784,-0.345422,0.955351,0.535520,0.574837,-0.478035,0.803127,0.503527,0.577601,-0.410775,0.928368,0.528936,0.562596,-0.496073,0.799762,0.513477,0.566198,-0.426695,0.922284,0.533828,0.558271,-0.422333,0.757538,0.509107,0.562937,-0.356048,0.896491,0.593929,0.601808,-0.000406,0.999875,0.474761,0.595888,0.000574,0.999569,0.565594,0.698683,-0.502361,0.971949,0.466275,0.681940,-0.177739,0.868607,0.563517,0.833803,-0.549455,0.959096,0.476740,0.772573,0.085509,0.648293,0.554064,0.859714,-0.563011,0.825470,0.485972,0.783073,0.115657,0.493795,0.550287,0.880122,-0.845046,0.948487,0.466011,0.818099,-0.078862,0.697519
5833,single_leg_squat_ref,0.492946,0.434851,-0.320906,0.999961,0.505762,0.419554,-0.298122,0.999862,0.515270,0.418552,-0.298162,0.999866,0.523874,0.417696,-0.298144,0.999844,0.481043,0.421373,-0.282390,0.999876,0.474631,0.421476,-0.282451,0.999884,0.468692,0.421539,-0.282600,0.999894,0.539132,0.417034,-0.160009,0.999755,0.468239,0.421605,-0.107437,0.999899,0.513942,0.443985,-0.254230,0.999972,0.483943,0.445988,-0.235817,0.999969,0.626056,0.471720,-0.044385,0.999961,0.428707,0.470786,-0.008307,0.999975,0.633717,0.555261,-0.129059,0.966066,0.421079,0.543927,-0.053995,0.980020,0.560210,0.563455,-0.466843,0.855852,0.483245,0.563804,-0.390333,0.951858,0.541076,0.569145,-0.533107,0.812913,0.502379,0.570606,-0.456824,0.924145,0.535284,0.557683,-0.548952,0.809933,0.512349,0.560760,-0.472949,0.917946,0.539740,0.553574,-0.475404,0.767856,0.507765,0.556880,-0.401068,0.890970,0.596352,0.602033,0.001908,0.999874,0.481528,0.596567,-0.001748,0.999561,0.567560,0.700661,-0.501291,0.972762,0.466459,0.678892,-0.157224,0.875786,0.563313,0.835493,-0.532330,0.960302,0.476501,0.772576,0.169165,0.658669,0.553826,0.861983,-0.546128,0.830380,0.485818,0.782206,0.196667,0.500901,0.550739,0.880761,-0.830910,0.949994,0.464623,0.817948,0.016993,0.706785
5866,single_leg_squat_ref,0.500035,0.429383,-0.333910,0.999956,0.513227,0.414941,-0.303826,0.999848,0.522659,0.414194,-0.303836,0.999850,0.531477,0.413482,-0.303922,0.999832,0.488364,0.416638,-0.285137,0.999863,0.481873,0.416886,-0.285254,0.999868,0.475710,0.416877,-0.285380,0.999882,0.545616,0.413702,-0.173873,0.999718,0.474327,0.417750,-0.120349,0.999878,0.521277,0.439530,-0.268030,0.999967,0.490021,0.441503,-0.252065,0.999962,0.630791,0.471190,-0.057815,0.999959,0.433978,0.470679,-0.052251,0.999973,0.636060,0.555025,-0.156690,0.964393,0.428517,0.545999,-0.119999,0.979494,0.558278,0.561590,-0.439754,0.857470,0.498081,0.562362,-0.375514,0.948234,0.539306,0.564929,-0.499352,0.814399,0.516705,0.568297,-0.437866,0.918069,0.532216,0.551599,-0.510363,0.811610,0.528674,0.555816,-0.454572,0.911318,0.536394,0.548007,-0.445600,0.768250,0.524300,0.552881,-0.384232,0.883029,0.599590,0.602134,0.002858,0.999874,0.483715,0.595890,-0.002721,0.999560,0.570426,0.701217,-0.488831,0.973708,0.468557,0.677828,-0.153985,0.883342,0.563202,0.836475,-0.472053,0.961804,0.475720,0.770820,0.269363,0.668325,0.553107,0.861884,-0.481158,0.830429,0.483599,0.778246,0.302204,0.501380,0.550967,0.883818,-0.759424,0.951618,0.464105,0.817922,0.144323,0.715258
