t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
3965,reference,0.514655,0.231074,-0.023286,0.997886,0.503316,0.217528,0.005327,0.996441,0.501381,0.217110,0.005274,0.996342,0.498840,0.216577,0.005295,0.997039,0.498819,0.217448,-0.069479,0.996937,0.493912,0.217044,-0.069545,0.997252,0.488215,0.216595,-0.069709,0.997784,0.467188,0.218625,0.145623,0.992079,0.458695,0.219632,-0.188675,0.997391,0.505622,0.242334,0.037232,0.994571,0.500445,0.242235,-0.059737,0.997020,0.434650,0.290287,0.366508,0.994981,0.424114,0.286081,-0.374804,0.999774,0.415808,0.379337,0.466638,0.025696,0.412975,0.374171,-0.515938,0.979070,0.451641,0.436336,0.362968,0.018487,0.530465,0.381749,-0.524239,0.915940,0.461400,0.453030,0.362279,0.027755,0.559595,0.386624,-0.582238,0.894090,0.470055,0.448048,0.313093,0.028387,0.564237,0.375624,-0.558655,0.889423,0.465560,0.441004,0.334727,0.031321,0.553740,0.372945,-0.511402,0.840302,0.436002,0.469644,0.224394,0.992364,0.447223,0.468917,-0.224188,0.995577,0.456069,0.590438,0.234358,0.418510,0.496543,0.593035,-0.216800,0.971157,0.424545,0.724139,0.337771,0.706635,0.462302,0.732510,-0.130513,0.980243,0.396900,0.742435,0.333492,0.737275,0.428486,0.751908,-0.129974,0.954270,0.519210,0.755196,0.210640,0.822361,0.558661,0.776938,-0.285606,0.977312
4000,reference,0.514918,0.231192,-0.026960,0.997859,0.503690,0.217631,0.001253,0.996406,0.501709,0.217204,0.001202,0.996319,0.499124,0.216665,0.001222,0.997023,0.499269,0.217555,-0.073997,0.996893,0.494402,0.217147,-0.074068,0.997211,0.488740,0.216694,-0.074233,0.997741,0.467020,0.218708,0.141125,0.992038,0.458906,0.219672,-0.195657,0.997358,0.505832,0.242428,0.033546,0.994478,0.500701,0.242337,-0.064059,0.996943,0.432803,0.290540,0.365299,0.995017,0.424525,0.286624,-0.379218,0.999767,0.414380,0.379363,0.467168,0.025592,0.412500,0.376296,-0.504507,0.978788,0.451488,0.436183,0.368786,0.018110,0.530691,0.381798,-0.486116,0.913803,0.461817,0.452833,0.371509,0.027228,0.559501,0.386663,-0.538837,0.891856,0.470746,0.447953,0.322028,0.027826,0.563752,0.375666,-0.519299,0.887065,0.466202,0.441140,0.340861,0.030727,0.553084,0.373045,-0.473778,0.837103,0.433774,0.471183,0.225205,0.992492,0.445986,0.470340,-0.225009,0.995554,0.456870,0.592827,0.236086,0.418022,0.496821,0.595583,-0.213943,0.971313,0.424476,0.724579,0.339637,0.709042,0.462645,0.734066,-0.118680,0.980496,0.396776,0.742899,0.335448,0.738102,0.429144,0.753012,-0.117145,0.954174,0.518819,0.756384,0.213414,0.823892,0.558789,0.777341,-0.269490,0.977528
4034,reference,0.514881,0.232142,-0.037805,0.997834,0.503820,0.218657,-0.010039,0.996376,0.501874,0.218236,-0.010087,0.996279,0.499334,0.217718,-0.010082,0.996993,0.499305,0.218594,-0.085474,0.996859,0.494357,0.218188,-0.085549,0.997171,0.488638,0.217752,-0.085702,0.997712,0.467274,0.219743,0.130019,0.991926,0.458854,0.220738,-0.207050,0.997357,0.505832,0.243151,0.023003,0.994411,0.500644,0.242949,-0.074636,0.996896,0.433055,0.291475,0.360875,0.995065,0.424557,0.288057,-0.389211,0.999764,0.413660,0.379732,0.467353,0.025375,0.412088,0.378085,-0.481532,0.978691,0.451984,0.435878,0.371702,0.017728,0.531213,0.383054,-0.365091,0.911479,0.462303,0.452449,0.374978,0.026676,0.559317,0.387607,-0.406072,0.889019,0.471040,0.447699,0.326068,0.027248,0.562788,0.376835,-0.389035,0.884138,0.466596,0.440880,0.343875,0.030136,0.552247,0.373855,-0.351633,0.833685,0.430685,0.472989,0.225701,0.992630,0.443331,0.471914,-0.225510,0.995555,0.456471,0.595864,0.242534,0.415583,0.498179,0.597516,-0.208149,0.971125,0.424413,0.725570,0.351920,0.708809,0.464259,0.734686,-0.100616,0.980399,0.396813,0.743862,0.348961,0.737453,0.429194,0.753765,-0.097101,0.953412,0.521973,0.756435,0.234010,0.823451,0.560021,0.779258,-0.243303,0.977365
4068,reference,0.515005,0.233914,-0.073836,0.997759,0.504073,0.220423,-0.047367,0.996256,0.502137,0.219996,-0.047422,0.996154,0.499607,0.219481,-0.047421,0.996888,0.499551,0.220387,-0.123017,0.996746,0.494609,0.219993,-0.123088,0.997050,0.488897,0.219565,-0.123245,0.997613,0.467487,0.221431,0.092428,0.991652,0.459072,0.222497,-0.244999,0.997266,0.505830,0.244711,-0.012398,0.994288,0.500676,0.244414,-0.110080,0.996833,0.432847,0.292957,0.330816,0.995026,0.424713,0.289942,-0.416080,0.999755,0.411909,0.381005,0.447276,0.025380,0.411019,0.381254,-0.481275,0.978076,0.452432,0.435676,0.351612,0.017645,0.531392,0.384790,-0.349081,0.908462,0.462630,0.452339,0.351143,0.026568,0.559350,0.389835,-0.390353,0.885641,0.471238,0.447224,0.302064,0.027126,0.562779,0.378823,-0.373762,0.880625,0.466858,0.440686,0.323188,0.030010,0.552175,0.375945,-0.335589,0.829359,0.428172,0.476178,0.225753,0.992625,0.443007,0.475502,-0.225563,0.995527,0.455865,0.597968,0.294190,0.418841,0.498688,0.601256,-0.176436,0.970851,0.419528,0.725526,0.453171,0.712150,0.469836,0.737678,-0.044092,0.980278,0.391061,0.743842,0.456421,0.738986,0.433914,0.758109,-0.038758,0.952881,0.512143,0.755831,0.353124,0.825374,0.563887,0.782681,-0.187213,0.977171
4103,reference,0.515118,0.234455,-0.065225,0.997651,0.504267,0.220677,-0.038315,0.996050,0.502334,0.220211,-0.038367,0.995933,0.499796,0.219662,-0.038363,0.996720,0.499700,0.220714,-0.113890,0.996596,0.494702,0.220344,-0.113962,0.996916,0.489041,0.219935,-0.114126,0.997505,0.467485,0.221825,0.101196,0.991287,0.459257,0.222915,-0.237656,0.997166,0.505938,0.245788,-0.004476,0.994105,0.500756,0.245517,-0.101517,0.996731,0.433055,0.293769,0.341648,0.994944,0.424798,0.291095,-0.414670,0.999753,0.413069,0.380216,0.489696,0.025201,0.411059,0.380485,-0.515386,0.977457,0.466028,0.423703,0.430961,0.017338,0.530522,0.387401,-0.465524,0.907876,0.476665,0.437591,0.440401,0.026156,0.557699,0.392639,-0.518642,0.885378,0.487420,0.431017,0.389038,0.026700,0.561456,0.381493,-0.495380,0.880067,0.483757,0.425614,0.403129,0.029598,0.551751,0.378711,-0.451702,0.828355,0.427433,0.477589,0.230003,0.992521,0.442193,0.477229,-0.229798,0.995423,0.455844,0.599865,0.292207,0.416390,0.499275,0.603571,-0.179887,0.970598,0.418541,0.726574,0.434676,0.712250,0.469907,0.739583,-0.055470,0.980337,0.390558,0.745665,0.435962,0.740046,0.435631,0.760269,-0.051117,0.953109,0.512174,0.756407,0.328650,0.825532,0.565607,0.783945,-0.201855,0.977179
4137,reference,0.515216,0.237922,-0.075916,0.997685,0.504406,0.224345,-0.049346,0.996137,0.502469,0.223936,-0.049396,0.996015,0.499925,0.223432,-0.049391,0.996781,0.499857,0.224242,-0.124526,0.996663,0.494871,0.223842,-0.124610,0.996962,0.489219,0.223427,-0.124764,0.997547,0.467625,0.225558,0.090304,0.991435,0.459394,0.226568,-0.245643,0.997230,0.505975,0.248836,-0.014809,0.994259,0.500799,0.248403,-0.111707,0.996823,0.432156,0.296841,0.330085,0.995039,0.425073,0.294914,-0.416713,0.999754,0.411091,0.384048,0.458046,0.025442,0.410173,0.386046,-0.476174,0.977061,0.466019,0.422081,0.368416,0.017618,0.530829,0.390172,-0.317099,0.905579,0.477783,0.438691,0.366385,0.026571,0.557720,0.395075,-0.354606,0.882669,0.487910,0.432549,0.317586,0.027128,0.561468,0.384808,-0.339776,0.877234,0.483785,0.426811,0.339722,0.030045,0.551722,0.381674,-0.303656,0.825139,0.425420,0.480152,0.229601,0.992533,0.442042,0.480530,-0.229389,0.995450,0.454424,0.601064,0.307509,0.419225,0.499045,0.606289,-0.173369,0.970345,0.413776,0.726741,0.459940,0.714172,0.472517,0.743002,-0.055285,0.980164,0.387035,0.745879,0.462635,0.741162,0.436746,0.763386,-0.051856,0.952827,0.496327,0.754972,0.361080,0.826787,0.566471,0.783753,-0.204414,0.976980
4172,reference,0.514678,0.239164,-0.070463,0.997774,0.503741,0.225765,-0.043186,0.996259,0.501866,0.225385,-0.043233,0.996126,0.499420,0.224930,-0.043225,0.996867,0.499117,0.225690,-0.119287,0.996793,0.494126,0.225359,-0.119370,0.997078,0.488504,0.224979,-0.119526,0.997644,0.467548,0.227343,0.096584,0.991738,0.458916,0.228108,-0.241799,0.997335,0.505773,0.250605,-0.009124,0.994527,0.500541,0.250167,-0.108123,0.996978,0.436045,0.299000,0.333914,0.995071,0.425132,0.296456,-0.411676,0.999763,0.415412,0.384018,0.470794,0.026705,0.409097,0.385716,-0.503150,0.977562,0.467188,0.422615,0.400260,0.017595,0.527223,0.391358,-0.481956,0.908422,0.477989,0.438805,0.403947,0.026440,0.553926,0.396949,-0.534567,0.885801,0.487642,0.432359,0.356028,0.026990,0.557245,0.385822,-0.518232,0.880383,0.483744,0.426494,0.373677,0.029927,0.547553,0.382803,-0.471115,0.829333,0.424848,0.480929,0.228656,0.992644,0.439745,0.481331,-0.228476,0.995609,0.453496,0.601243,0.298089,0.422745,0.499174,0.606659,-0.199622,0.970629,0.412568,0.726706,0.442356,0.716544,0.477536,0.746965,-0.132402,0.980378,0.386268,0.746258,0.444034,0.742594,0.445981,0.766842,-0.134496,0.953313,0.495924,0.754981,0.341321,0.827395,0.569884,0.787594,-0.294664,0.977155
4206,reference,0.514705,0.243217,-0.082888,0.997823,0.503804,0.230124,-0.056854,0.996359,0.501946,0.229737,-0.056919,0.996228,0.499504,0.229245,-0.056917,0.996946,0.499143,0.230014,-0.133000,0.996872,0.494155,0.229647,-0.133095,0.997139,0.488591,0.229216,-0.133263,0.997697,0.467588,0.231900,0.079981,0.991909,0.459281,0.232575,-0.258130,0.997385,0.505815,0.254263,-0.022544,0.994704,0.500585,0.253833,-0.120726,0.997083,0.436233,0.301996,0.326777,0.995216,0.425196,0.300318,-0.429140,0.999766,0.416567,0.387954,0.461008,0.027032,0.409189,0.391954,-0.485196,0.977636,0.477477,0.420587,0.366592,0.018437,0.529626,0.394015,-0.336703,0.909175,0.497134,0.433364,0.361432,0.027582,0.554840,0.397451,-0.375402,0.886235,0.500485,0.418388,0.312395,0.028189,0.557356,0.386335,-0.365508,0.880804,0.494085,0.417915,0.337329,0.031140,0.548165,0.384154,-0.325014,0.830009,0.424055,0.484258,0.229039,0.992669,0.437478,0.485107,-0.228837,0.995720,0.453546,0.602098,0.348539,0.425880,0.499189,0.609654,-0.201071,0.970935,0.408207,0.726714,0.536306,0.718733,0.481565,0.751809,-0.135028,0.980356,0.382762,0.746214,0.542620,0.743414,0.448294,0.771186,-0.137516,0.953550,0.491063,0.754781,0.445908,0.828824,0.576055,0.787386,-0.302065,0.977258
4241,reference,0.514866,0.245080,-0.083316,0.997803,0.503801,0.231874,-0.057896,0.996344,0.501825,0.231509,-0.057976,0.996207,0.499247,0.231035,-0.057990,0.996929,0.499242,0.231869,-0.134489,0.996857,0.494235,0.231608,-0.134582,0.997116,0.488667,0.231238,-0.134753,0.997681,0.467516,0.234088,0.078380,0.991885,0.459706,0.234846,-0.261651,0.997368,0.506157,0.256692,-0.023011,0.994759,0.501283,0.256231,-0.121535,0.997120,0.436581,0.304753,0.328339,0.995263,0.427389,0.303134,-0.436102,0.999767,0.417211,0.388804,0.465938,0.027040,0.409713,0.393659,-0.484230,0.977070,0.482444,0.418070,0.386584,0.018587,0.530531,0.398105,-0.339021,0.907912,0.506901,0.425990,0.384773,0.027794,0.554943,0.401881,-0.379481,0.884787,0.503673,0.419889,0.335470,0.028423,0.557480,0.390044,-0.367573,0.879204,0.500659,0.412054,0.357423,0.031435,0.548239,0.388339,-0.327170,0.828148,0.422886,0.486207,0.231466,0.992669,0.436449,0.487035,-0.231239,0.995766,0.453705,0.603257,0.354961,0.424203,0.499573,0.611379,-0.198889,0.970843,0.408702,0.726962,0.547261,0.716086,0.481024,0.754012,-0.130926,0.980167,0.383232,0.746612,0.554421,0.740577,0.448441,0.773686,-0.134771,0.953510,0.491811,0.754783,0.460593,0.827352,0.577048,0.787983,-0.294620,0.977133
4275,reference,0.515513,0.249401,-0.114742,0.997682,0.504021,0.235984,-0.090848,0.996134,0.502036,0.235615,-0.090947,0.996003,0.499456,0.235178,-0.090982,0.996765,0.499423,0.235996,-0.166605,0.996682,0.494379,0.235750,-0.166698,0.996934,0.488863,0.235457,-0.166893,0.997537,0.468123,0.239159,0.043232,0.991608,0.459860,0.239957,-0.292426,0.997174,0.506969,0.260627,-0.054877,0.994663,0.501839,0.260306,-0.152163,0.997083,0.439692,0.308806,0.296812,0.995210,0.427317,0.306591,-0.457922,0.999762,0.417762,0.392489,0.454757,0.027743,0.407600,0.397578,-0.516335,0.976896,0.485296,0.417104,0.382885,0.019187,0.531468,0.401753,-0.406982,0.908306,0.511103,0.424514,0.380764,0.028566,0.555284,0.405118,-0.453295,0.885092,0.505606,0.420786,0.330601,0.029254,0.557815,0.393652,-0.441961,0.879484,0.504069,0.410755,0.353511,0.032311,0.548962,0.392106,-0.396241,0.828398,0.423017,0.490724,0.231409,0.992474,0.432581,0.492015,-0.231175,0.995764,0.459334,0.603666,0.361844,0.421983,0.499077,0.615191,-0.191101,0.970182,0.409032,0.726338,0.574380,0.708933,0.482131,0.756759,-0.119654,0.979156,0.383448,0.746425,0.584186,0.733398,0.450423,0.778194,-0.124511,0.952531,0.492423,0.754682,0.491105,0.822330,0.580758,0.789509,-0.287518,0.976278
4310,reference,0.516345,0.250877,-0.130119,0.997724,0.504057,0.237265,-0.106285,0.996197,0.502085,0.236866,-0.106393,0.996077,0.499500,0.236425,-0.106427,0.996814,0.499618,0.237472,-0.183188,0.996726,0.494692,0.237311,-0.183284,0.996974,0.489381,0.237104,-0.183468,0.997566,0.468215,0.240893,0.031393,0.991781,0.460634,0.241811,-0.309732,0.997184,0.508074,0.263078,-0.068772,0.994822,0.503267,0.262827,-0.167610,0.997187,0.439937,0.311518,0.293862,0.995308,0.429564,0.310424,-0.476319,0.999768,0.418366,0.393377,0.456396,0.027740,0.408691,0.399959,-0.526097,0.975558,0.489468,0.415005,0.415329,0.019706,0.531712,0.404752,-0.405856,0.906789,0.514452,0.420601,0.417734,0.029340,0.555379,0.408737,-0.451952,0.883852,0.518464,0.416483,0.365787,0.030074,0.557899,0.396721,-0.439706,0.878067,0.506422,0.408552,0.386157,0.033216,0.549013,0.394970,-0.394825,0.826486,0.423120,0.493279,0.235924,0.992433,0.432688,0.495890,-0.235678,0.995948,0.462252,0.604083,0.461269,0.419789,0.498710,0.619336,-0.192525,0.970749,0.408925,0.722405,0.750116,0.707496,0.481949,0.758329,-0.133861,0.979393,0.383410,0.739978,0.768537,0.732576,0.450303,0.780443,-0.138517,0.953426,0.493219,0.751718,0.688443,0.821892,0.583390,0.792227,-0.309589,0.976473
4344,reference,0.516948,0.252117,-0.140236,0.997773,0.504107,0.238361,-0.116494,0.996292,0.502121,0.237984,-0.116606,0.996174,0.499516,0.237605,-0.116637,0.996885,0.499715,0.238652,-0.192746,0.996789,0.494895,0.238580,-0.192846,0.997022,0.489742,0.238509,-0.193024,0.997604,0.468358,0.242631,0.020370,0.992026,0.461049,0.243737,-0.318370,0.997227,0.508973,0.265016,-0.079277,0.995022,0.504322,0.264922,-0.177382,0.997300,0.439923,0.314702,0.281144,0.995425,0.432682,0.313791,-0.482676,0.999771,0.418470,0.396913,0.443572,0.027920,0.409563,0.403477,-0.523219,0.974441,0.489443,0.417524,0.403173,0.020454,0.531752,0.408964,-0.385013,0.904687,0.514617,0.422058,0.403658,0.030334,0.555447,0.412827,-0.428564,0.881703,0.516543,0.417797,0.351170,0.031127,0.557975,0.400990,-0.418436,0.875743,0.506972,0.409186,0.373480,0.034361,0.549001,0.399217,-0.374368,0.823930,0.422744,0.497815,0.235738,0.992537,0.432612,0.500655,-0.235494,0.996110,0.462850,0.607894,0.455633,0.416855,0.498572,0.624826,-0.169971,0.970750,0.408855,0.722490,0.732033,0.702567,0.482397,0.762413,-0.081331,0.979120,0.383339,0.740148,0.749128,0.728596,0.452082,0.784223,-0.082594,0.953612,0.493799,0.751800,0.667175,0.819606,0.585337,0.793562,-0.254299,0.976262
4379,reference,0.517334,0.254932,-0.137724,0.997828,0.504390,0.240991,-0.112424,0.996385,0.502402,0.240599,-0.112536,0.996267,0.499829,0.240214,-0.112567,0.996953,0.500103,0.241297,-0.189136,0.996868,0.495344,0.241243,-0.189236,0.997089,0.490265,0.241203,-0.189416,0.997661,0.469041,0.244600,0.028508,0.992209,0.461527,0.245712,-0.311770,0.997283,0.509082,0.268228,-0.075573,0.995200,0.504361,0.268225,-0.174173,0.997410,0.443191,0.318130,0.289550,0.995527,0.432945,0.316418,-0.482459,0.999779,0.419115,0.399565,0.443661,0.028226,0.410272,0.406560,-0.524210,0.974204,0.489382,0.423462,0.371959,0.021149,0.533653,0.412089,-0.385893,0.904883,0.513499,0.429774,0.367176,0.031249,0.556281,0.416207,-0.429892,0.881996,0.522986,0.418588,0.316324,0.032085,0.558482,0.404288,-0.418716,0.876084,0.509509,0.427109,0.341819,0.035358,0.550187,0.402528,-0.375155,0.824442,0.422796,0.499506,0.237028,0.992493,0.430920,0.502348,-0.236779,0.996251,0.467011,0.609116,0.456978,0.417969,0.498131,0.624859,-0.185733,0.970862,0.408293,0.722037,0.736049,0.700424,0.482807,0.763649,-0.125593,0.978774,0.383146,0.739691,0.753154,0.726674,0.451921,0.785605,-0.130086,0.953514,0.493566,0.751858,0.669627,0.818116,0.585357,0.798395,-0.310165,0.975919
4413,reference,0.517718,0.258040,-0.128983,0.997846,0.504409,0.244591,-0.104771,0.996423,0.502425,0.244232,-0.104882,0.996313,0.499847,0.243846,-0.104913,0.996990,0.500130,0.244818,-0.181339,0.996885,0.495409,0.244748,-0.181435,0.997102,0.490409,0.244671,-0.181620,0.997666,0.469524,0.248512,0.032999,0.992375,0.461703,0.249674,-0.306955,0.997259,0.509522,0.271040,-0.067715,0.995306,0.504715,0.270911,-0.166158,0.997471,0.443959,0.321455,0.293504,0.995538,0.434391,0.319107,-0.478421,0.999779,0.419186,0.404567,0.455736,0.028413,0.410668,0.406474,-0.539119,0.973198,0.490602,0.425577,0.421176,0.021756,0.533863,0.414900,-0.437482,0.905288,0.515301,0.433314,0.424853,0.032049,0.556400,0.419621,-0.486508,0.882860,0.520065,0.419663,0.371130,0.032947,0.559055,0.408082,-0.472581,0.876849,0.509010,0.426711,0.391522,0.036324,0.551022,0.406346,-0.426540,0.825433,0.422854,0.502587,0.237249,0.992499,0.429665,0.505330,-0.236998,0.996347,0.475271,0.610740,0.431555,0.413663,0.498065,0.626278,-0.186397,0.969863,0.408398,0.723158,0.691839,0.693241,0.482739,0.764904,-0.124984,0.978047,0.383230,0.739936,0.707462,0.721904,0.451707,0.786988,-0.128475,0.953230,0.493478,0.754973,0.623820,0.813995,0.584959,0.801500,-0.302050,0.975374
4448,reference,0.517868,0.260736,-0.124777,0.997862,0.504447,0.247499,-0.101015,0.996468,0.502442,0.247186,-0.101129,0.996367,0.499848,0.246876,-0.101159,0.997032,0.500184,0.247856,-0.176899,0.996917,0.495438,0.247915,-0.176996,0.997131,0.490559,0.247972,-0.177182,0.997689,0.469754,0.252222,0.033992,0.992532,0.462025,0.253556,-0.301683,0.997261,0.509552,0.274354,-0.064580,0.995427,0.504755,0.274297,-0.161971,0.997549,0.445335,0.324757,0.291795,0.995515,0.436045,0.323573,-0.473893,0.999777,0.419321,0.409647,0.453082,0.029130,0.412471,0.411524,-0.517398,0.972986,0.490138,0.429396,0.419646,0.022968,0.534871,0.419173,-0.372564,0.906259,0.513836,0.437980,0.417799,0.033617,0.556808,0.422547,-0.413720,0.883885,0.519594,0.423740,0.367877,0.034620,0.559430,0.410528,-0.409688,0.877916,0.508077,0.428037,0.390190,0.038053,0.551724,0.409289,-0.364328,0.827150,0.423125,0.504716,0.236802,0.992433,0.426625,0.507930,-0.236543,0.996402,0.487216,0.611853,0.407507,0.415216,0.497958,0.627206,-0.192723,0.968355,0.407773,0.723374,0.688048,0.688574,0.482649,0.766452,-0.137585,0.976967,0.381579,0.739695,0.697498,0.717319,0.451676,0.788424,-0.142610,0.952452,0.482287,0.757409,0.589161,0.811721,0.584731,0.803532,-0.319341,0.974646
4482,reference,0.518584,0.263412,-0.131483,0.997967,0.504894,0.250116,-0.108393,0.996663,0.502921,0.249805,-0.108516,0.996571,0.500419,0.249519,-0.108560,0.997198,0.500873,0.250363,-0.182570,0.997072,0.496392,0.250339,-0.182673,0.997269,0.491758,0.250347,-0.182841,0.997799,0.471466,0.254699,0.024737,0.992965,0.463661,0.255762,-0.303411,0.997382,0.510176,0.276944,-0.072434,0.995695,0.505451,0.276881,-0.167474,0.997695,0.447044,0.328846,0.280560,0.995675,0.436516,0.326952,-0.471946,0.999783,0.420347,0.413635,0.435603,0.029566,0.413968,0.416618,-0.495806,0.972205,0.501326,0.431374,0.389062,0.024505,0.537613,0.421148,-0.329075,0.905552,0.525159,0.440141,0.382913,0.035638,0.560992,0.425030,-0.367591,0.883312,0.526562,0.425801,0.333974,0.036792,0.563154,0.412602,-0.363639,0.877291,0.521216,0.426807,0.359668,0.040254,0.554687,0.411176,-0.320626,0.826716,0.422685,0.506738,0.235463,0.992544,0.424459,0.509747,-0.235184,0.996550,0.487990,0.613439,0.413361,0.412782,0.497775,0.628528,-0.195692,0.967291,0.407840,0.724679,0.677964,0.683289,0.482538,0.769065,-0.145882,0.975767,0.381671,0.740846,0.692658,0.712355,0.451416,0.789433,-0.151655,0.951272,0.483542,0.757352,0.607566,0.809151,0.584539,0.806148,-0.326572,0.973758
4517,reference,0.519813,0.265391,-0.132275,0.998051,0.505560,0.252696,-0.109861,0.996818,0.503464,0.252350,-0.109979,0.996728,0.500877,0.252031,-0.110017,0.997329,0.501876,0.252847,-0.184007,0.997207,0.497518,0.252730,-0.184123,0.997390,0.492919,0.252684,-0.184300,0.997902,0.472220,0.256972,0.023533,0.993313,0.464812,0.258061,-0.304275,0.997489,0.510514,0.279163,-0.073184,0.995924,0.505918,0.279181,-0.168130,0.997832,0.449154,0.331292,0.278821,0.995702,0.437522,0.329653,-0.470807,0.999788,0.425763,0.412509,0.437258,0.029967,0.415376,0.418467,-0.486427,0.971429,0.505792,0.431067,0.390016,0.026050,0.537649,0.424896,-0.323510,0.905514,0.530906,0.439574,0.384299,0.037635,0.560339,0.428963,-0.361456,0.883351,0.530275,0.425740,0.336621,0.038961,0.563047,0.417176,-0.358906,0.877219,0.524180,0.426621,0.361108,0.042465,0.554744,0.415744,-0.315406,0.827095,0.422725,0.508387,0.233606,0.992446,0.421845,0.511793,-0.233288,0.996649,0.493219,0.617869,0.399452,0.412467,0.497045,0.631738,-0.224904,0.965982,0.407692,0.724767,0.657749,0.679583,0.482671,0.771964,-0.194754,0.975058,0.381671,0.740883,0.675563,0.709003,0.451293,0.791373,-0.203300,0.950999,0.481667,0.758071,0.603155,0.807697,0.587716,0.806730,-0.385296,0.973311
4551,reference,0.523274,0.267053,-0.145664,0.998078,0.509204,0.254676,-0.123709,0.996870,0.507128,0.254335,-0.123815,0.996784,0.504632,0.254004,-0.123841,0.997375,0.505590,0.254757,-0.196722,0.997264,0.501225,0.254591,-0.196840,0.997434,0.496523,0.254502,-0.197033,0.997943,0.475932,0.258721,0.010376,0.993472,0.467818,0.259700,-0.312606,0.997517,0.512983,0.280571,-0.086502,0.996066,0.508172,0.280630,-0.179969,0.997933,0.452166,0.334521,0.260079,0.995643,0.437547,0.331145,-0.472604,0.999790,0.429096,0.419097,0.410890,0.030258,0.414484,0.421214,-0.487037,0.971265,0.511502,0.433634,0.337754,0.028201,0.537715,0.429076,-0.336650,0.906507,0.536130,0.440109,0.328298,0.040649,0.560747,0.432500,-0.378433,0.884508,0.542998,0.426983,0.280525,0.042198,0.563627,0.420441,-0.382106,0.878227,0.528639,0.427966,0.308561,0.045605,0.555153,0.419206,-0.332128,0.828252,0.424385,0.511560,0.230701,0.992193,0.420862,0.513958,-0.230361,0.996654,0.498839,0.618135,0.363241,0.413469,0.496381,0.633345,-0.221764,0.964233,0.407386,0.724786,0.588486,0.675906,0.482388,0.773416,-0.190315,0.974059,0.378810,0.739650,0.601920,0.707372,0.451245,0.792660,-0.194022,0.950370,0.470884,0.760289,0.515537,0.805976,0.587417,0.810084,-0.357083,0.972449
4586,reference,0.524741,0.269642,-0.145536,0.998112,0.510432,0.257566,-0.123291,0.996946,0.508207,0.257188,-0.123396,0.996861,0.505605,0.256829,-0.123422,0.997444,0.507010,0.257600,-0.197644,0.997332,0.502678,0.257381,-0.197759,0.997487,0.497959,0.257255,-0.197951,0.997989,0.476965,0.261173,0.012103,0.993643,0.469225,0.262099,-0.316823,0.997546,0.514165,0.282891,-0.085715,0.996192,0.509371,0.283070,-0.180860,0.998017,0.452374,0.337121,0.266105,0.995670,0.437845,0.333868,-0.478027,0.999795,0.428825,0.419718,0.418986,0.030699,0.414615,0.423438,-0.495285,0.971131,0.512248,0.435990,0.348874,0.029871,0.537711,0.432062,-0.357721,0.908323,0.537053,0.441310,0.343597,0.042913,0.560736,0.435291,-0.401320,0.886629,0.539792,0.428631,0.295423,0.044638,0.563690,0.423387,-0.404169,0.880351,0.529516,0.429527,0.320242,0.048067,0.555199,0.421893,-0.352841,0.830821,0.424835,0.513615,0.230886,0.991936,0.421073,0.516444,-0.230545,0.996693,0.500611,0.618571,0.365552,0.408160,0.496635,0.634434,-0.235674,0.961845,0.407412,0.725333,0.596375,0.666332,0.482374,0.774911,-0.199493,0.972716,0.377859,0.739717,0.611274,0.700758,0.451158,0.794156,-0.206579,0.949515,0.472628,0.762040,0.526541,0.800181,0.588055,0.811488,-0.389577,0.971376
