t,mode,lm0_x,lm0_y,lm0_z,lm0_v,lm1_x,lm1_y,lm1_z,lm1_v,lm2_x,lm2_y,lm2_z,lm2_v,lm3_x,lm3_y,lm3_z,lm3_v,lm4_x,lm4_y,lm4_z,lm4_v,lm5_x,lm5_y,lm5_z,lm5_v,lm6_x,lm6_y,lm6_z,lm6_v,lm7_x,lm7_y,lm7_z,lm7_v,lm8_x,lm8_y,lm8_z,lm8_v,lm9_x,lm9_y,lm9_z,lm9_v,lm10_x,lm10_y,lm10_z,lm10_v,lm11_x,lm11_y,lm11_z,lm11_v,lm12_x,lm12_y,lm12_z,lm12_v,lm13_x,lm13_y,lm13_z,lm13_v,lm14_x,lm14_y,lm14_z,lm14_v,lm15_x,lm15_y,lm15_z,lm15_v,lm16_x,lm16_y,lm16_z,lm16_v,lm17_x,lm17_y,lm17_z,lm17_v,lm18_x,lm18_y,lm18_z,lm18_v,lm19_x,lm19_y,lm19_z,lm19_v,lm20_x,lm20_y,lm20_z,lm20_v,lm21_x,lm21_y,lm21_z,lm21_v,lm22_x,lm22_y,lm22_z,lm22_v,lm23_x,lm23_y,lm23_z,lm23_v,lm24_x,lm24_y,lm24_z,lm24_v,lm25_x,lm25_y,lm25_z,lm25_v,lm26_x,lm26_y,lm26_z,lm26_v,lm27_x,lm27_y,lm27_z,lm27_v,lm28_x,lm28_y,lm28_z,lm28_v,lm29_x,lm29_y,lm29_z,lm29_v,lm30_x,lm30_y,lm30_z,lm30_v,lm31_x,lm31_y,lm31_z,lm31_v,lm32_x,lm32_y,lm32_z,lm32_v
4266,lateral_step_down_ref,0.628549,0.278610,-0.122164,0.997709,0.609394,0.263184,-0.103221,0.997432,0.606413,0.262736,-0.103434,0.997152,0.602691,0.262179,-0.103575,0.997603,0.605709,0.263418,-0.179037,0.997603,0.600807,0.263255,-0.179139,0.997337,0.595180,0.263073,-0.179315,0.997952,0.569326,0.267804,0.010982,0.995627,0.563198,0.270285,-0.320145,0.997949,0.615618,0.291199,-0.069155,0.996879,0.611823,0.289969,-0.165321,0.998069,0.517551,0.343246,0.248877,0.997565,0.527181,0.349769,-0.455318,0.999667,0.520767,0.426307,0.444112,0.054687,0.536594,0.463746,-0.346166,0.943536,0.630204,0.400296,0.437448,0.076096,0.646925,0.426412,-0.019147,0.901671,0.663273,0.368452,0.434946,0.096978,0.678305,0.415192,-0.018178,0.884363,0.657085,0.352679,0.397545,0.099801,0.668648,0.400923,-0.029506,0.880359,0.648658,0.365108,0.412768,0.109058,0.657217,0.403114,-0.012412,0.848591,0.485742,0.539880,0.222548,0.992806,0.468536,0.551952,-0.222014,0.996664,0.574876,0.644112,0.373868,0.343426,0.521037,0.691156,-0.157798,0.893735,0.445616,0.722609,0.621473,0.424502,0.494740,0.836495,-0.078071,0.901128,0.415640,0.729634,0.638936,0.494394,0.449707,0.858371,-0.075022,0.884118,0.478541,0.765645,0.600994,0.599075,0.594983,0.887240,-0.218993,0.907667
4300,lateral_step_down_ref,0.628070,0.282129,-0.097016,0.997790,0.609828,0.267027,-0.076043,0.997537,0.607053,0.266825,-0.076239,0.997267,0.603624,0.266574,-0.076396,0.997731,0.606003,0.267228,-0.156774,0.997720,0.601112,0.267237,-0.156853,0.997454,0.595501,0.267276,-0.157034,0.998047,0.571162,0.272618,0.041380,0.995894,0.564187,0.274311,-0.313751,0.997989,0.614968,0.295173,-0.043545,0.996952,0.611054,0.293753,-0.146918,0.998120,0.517245,0.344547,0.275156,0.997316,0.528799,0.351095,-0.462771,0.999633,0.520772,0.406431,0.495900,0.059249,0.539900,0.464259,-0.369027,0.942412,0.620892,0.362858,0.579498,0.086201,0.646282,0.429305,-0.071840,0.901658,0.651185,0.349248,0.593165,0.107620,0.677451,0.415673,-0.072391,0.884318,0.648671,0.339561,0.565262,0.110426,0.667606,0.404060,-0.088443,0.880288,0.639743,0.344739,0.561204,0.119658,0.657319,0.406385,-0.067945,0.848072,0.480653,0.543537,0.231316,0.992574,0.466228,0.554848,-0.230738,0.996511,0.585894,0.638135,0.310038,0.354481,0.518926,0.693672,-0.215998,0.895714,0.439002,0.721819,0.505226,0.423406,0.489380,0.839543,-0.184228,0.903877,0.402618,0.728951,0.518453,0.492505,0.445704,0.862349,-0.188327,0.886762,0.456598,0.765221,0.482363,0.596399,0.590220,0.889936,-0.347344,0.909115
4333,lateral_step_down_ref,0.628658,0.285648,-0.082229,0.997631,0.610475,0.270666,-0.062649,0.997376,0.607649,0.270298,-0.062869,0.997101,0.604236,0.269859,-0.063030,0.997669,0.606654,0.270877,-0.143157,0.997606,0.601636,0.270759,-0.143251,0.997302,0.595925,0.270663,-0.143434,0.997933,0.572732,0.274969,0.049632,0.995923,0.565607,0.277272,-0.306052,0.997753,0.615115,0.298111,-0.030398,0.996609,0.611089,0.296566,-0.133829,0.997871,0.517178,0.344752,0.271990,0.996973,0.531689,0.353403,-0.454232,0.999540,0.518807,0.394806,0.494176,0.063058,0.545524,0.465618,-0.378869,0.941764,0.612212,0.351884,0.578473,0.093236,0.650883,0.428609,-0.078257,0.901676,0.633837,0.341552,0.590787,0.115157,0.679458,0.416144,-0.082380,0.884464,0.636136,0.332826,0.564772,0.118052,0.668049,0.404069,-0.096218,0.880586,0.632092,0.337049,0.561286,0.127263,0.659012,0.406588,-0.073188,0.848027,0.480871,0.545945,0.230526,0.992363,0.463556,0.556755,-0.229967,0.996189,0.599201,0.638933,0.233928,0.358227,0.517827,0.694487,-0.189106,0.892199,0.440606,0.723358,0.402665,0.417910,0.486012,0.841953,-0.099967,0.901766,0.405148,0.731186,0.413921,0.487128,0.443947,0.862136,-0.097298,0.883748,0.469241,0.773654,0.372572,0.591583,0.585065,0.890477,-0.253297,0.906953
4366,lateral_step_down_ref,0.627847,0.289675,-0.078414,0.997697,0.610200,0.275641,-0.058971,0.997450,0.607347,0.275185,-0.059171,0.997177,0.603863,0.274614,-0.059327,0.997755,0.606497,0.275074,-0.136646,0.997697,0.601472,0.274508,-0.136754,0.997388,0.595739,0.274050,-0.136943,0.998000,0.572521,0.277963,0.053377,0.996130,0.565647,0.279823,-0.290700,0.997797,0.614664,0.301295,-0.026773,0.996682,0.610741,0.299794,-0.126920,0.997925,0.517497,0.347491,0.270067,0.996836,0.530541,0.353041,-0.440825,0.999517,0.526037,0.389621,0.490410,0.073516,0.550399,0.464584,-0.376540,0.938809,0.613561,0.338520,0.533246,0.108187,0.652135,0.429310,-0.065094,0.898488,0.634296,0.325378,0.540258,0.129633,0.678565,0.416415,-0.063685,0.881209,0.638082,0.316766,0.516265,0.132454,0.668958,0.404289,-0.079033,0.877304,0.633255,0.322447,0.515879,0.141766,0.660098,0.406806,-0.059878,0.844749,0.481087,0.546844,0.231216,0.992132,0.463887,0.557839,-0.230667,0.996071,0.601739,0.634132,0.263423,0.360799,0.517627,0.695884,-0.207136,0.890135,0.441180,0.721637,0.457753,0.409510,0.486363,0.844299,-0.149038,0.901365,0.406702,0.730383,0.471622,0.478957,0.444144,0.862103,-0.149104,0.883515,0.470008,0.772989,0.442753,0.580374,0.583588,0.893860,-0.295812,0.905450
4400,lateral_step_down_ref,0.627178,0.292080,-0.090499,0.997845,0.609765,0.277728,-0.070642,0.997612,0.607031,0.277188,-0.070842,0.997351,0.603683,0.276511,-0.070997,0.997899,0.605859,0.277103,-0.142633,0.997840,0.600859,0.276410,-0.142738,0.997539,0.595199,0.275807,-0.142883,0.998114,0.572265,0.279087,0.046744,0.996413,0.565040,0.280750,-0.257636,0.997923,0.614393,0.304444,-0.037509,0.996866,0.609541,0.303467,-0.130376,0.998050,0.529106,0.351258,0.259018,0.996707,0.528942,0.351824,-0.388709,0.999480,0.550789,0.408179,0.363006,0.079972,0.546680,0.461921,-0.276063,0.927888,0.632013,0.376199,0.346762,0.112450,0.648182,0.428554,0.111050,0.872599,0.654745,0.347126,0.335763,0.133307,0.675421,0.415729,0.135567,0.855305,0.654614,0.339569,0.326798,0.136034,0.658517,0.405486,0.115900,0.851269,0.639559,0.359031,0.333189,0.144905,0.651406,0.407641,0.115892,0.821240,0.486298,0.547037,0.213321,0.991090,0.462014,0.557056,-0.212896,0.995690,0.604598,0.632564,0.259982,0.362396,0.518667,0.695869,-0.217410,0.888409,0.445865,0.721012,0.397788,0.404140,0.486726,0.843496,-0.215797,0.896906,0.407574,0.730338,0.405355,0.470137,0.444332,0.861646,-0.219587,0.875047,0.472196,0.780562,0.380969,0.571603,0.582202,0.899474,-0.347854,0.900186
4433,lateral_step_down_ref,0.626750,0.293995,-0.096528,0.997965,0.609350,0.279388,-0.075924,0.997759,0.606665,0.278787,-0.076111,0.997512,0.603392,0.278046,-0.076257,0.998022,0.605466,0.278777,-0.148698,0.997971,0.600608,0.278031,-0.148814,0.997686,0.595093,0.277354,-0.148971,0.998224,0.572012,0.280059,0.048461,0.996652,0.564829,0.281588,-0.264268,0.998056,0.614255,0.306369,-0.041892,0.997048,0.608153,0.305440,-0.135044,0.998174,0.533014,0.353236,0.266679,0.996516,0.525418,0.351677,-0.407718,0.999484,0.574679,0.431051,0.291962,0.080625,0.545218,0.461573,-0.297615,0.925744,0.652110,0.394793,0.124540,0.114067,0.646048,0.427949,0.101115,0.867673,0.667765,0.380192,0.100557,0.135068,0.672230,0.415848,0.119499,0.849163,0.666135,0.374480,0.094971,0.137785,0.658544,0.404792,0.101484,0.844836,0.646681,0.387288,0.108474,0.146280,0.648453,0.407558,0.107915,0.815712,0.487556,0.548153,0.214292,0.990575,0.461400,0.557997,-0.213861,0.995633,0.603855,0.630341,0.260648,0.366599,0.519185,0.696974,-0.226195,0.889763,0.442723,0.715802,0.438816,0.398296,0.486823,0.843899,-0.209304,0.897984,0.407716,0.725565,0.451502,0.465033,0.444556,0.861444,-0.213143,0.875367,0.456217,0.765665,0.429180,0.564160,0.584093,0.897717,-0.360378,0.899613
4466,lateral_step_down_ref,0.627019,0.291291,-0.108654,0.998135,0.609764,0.276624,-0.088514,0.997946,0.607168,0.276118,-0.088639,0.997719,0.603938,0.275493,-0.088756,0.998183,0.605578,0.276174,-0.156443,0.998141,0.600530,0.275583,-0.156597,0.997879,0.594814,0.275047,-0.156741,0.998372,0.572962,0.278543,0.043959,0.996940,0.564439,0.280057,-0.276183,0.998227,0.614192,0.303961,-0.051216,0.997304,0.608124,0.303123,-0.137519,0.998335,0.540484,0.353634,0.264518,0.996601,0.523963,0.351287,-0.416877,0.999520,0.571183,0.442444,0.228571,0.083524,0.543845,0.461287,-0.291298,0.926659,0.651134,0.402118,0.009546,0.120691,0.645186,0.428866,0.109580,0.869658,0.662609,0.395099,-0.017150,0.142491,0.670488,0.415630,0.125357,0.850510,0.665824,0.388545,-0.019276,0.145197,0.656538,0.404370,0.106214,0.846207,0.647683,0.392901,-0.005114,0.153291,0.647262,0.408117,0.115883,0.818399,0.489641,0.547945,0.211252,0.990670,0.461414,0.557379,-0.210862,0.995776,0.578166,0.650790,0.271173,0.376023,0.520187,0.696894,-0.211852,0.894884,0.443006,0.717183,0.451314,0.401770,0.489266,0.843257,-0.183615,0.900461,0.409481,0.727379,0.458801,0.466666,0.446651,0.861110,-0.181187,0.875612,0.463024,0.768073,0.478522,0.565348,0.585078,0.896244,-0.300576,0.900458
4500,lateral_step_down_ref,0.625096,0.290179,-0.092253,0.998264,0.608402,0.276239,-0.072145,0.998092,0.606089,0.275808,-0.072267,0.997879,0.603239,0.275258,-0.072378,0.998309,0.603676,0.275675,-0.143530,0.998273,0.598726,0.275102,-0.143676,0.998030,0.593005,0.274583,-0.143819,0.998486,0.572769,0.278440,0.056770,0.997169,0.563055,0.279790,-0.265167,0.998364,0.611987,0.302695,-0.035209,0.997487,0.605183,0.301843,-0.126533,0.998452,0.538372,0.352327,0.282291,0.996648,0.523853,0.350781,-0.411860,0.999538,0.563158,0.438889,0.290960,0.084170,0.548280,0.461044,-0.270791,0.925986,0.650925,0.401090,0.132179,0.123900,0.644985,0.427556,0.187012,0.865882,0.660635,0.394124,0.112814,0.146124,0.670404,0.414496,0.214957,0.845495,0.662291,0.386535,0.106834,0.148943,0.656765,0.404107,0.195194,0.841033,0.647884,0.392623,0.116714,0.156810,0.646228,0.407754,0.195021,0.814331,0.489043,0.548064,0.212420,0.990715,0.461525,0.557153,-0.212026,0.995819,0.572251,0.665116,0.275069,0.374936,0.522964,0.697161,-0.209914,0.895557,0.447074,0.739840,0.483819,0.401209,0.492829,0.842914,-0.150775,0.899495,0.409896,0.741534,0.494281,0.464089,0.451137,0.860830,-0.148681,0.872918,0.480605,0.792065,0.477652,0.563802,0.592435,0.895200,-0.285764,0.898898
4533,lateral_step_down_ref,0.621795,0.286895,-0.095793,0.998325,0.604366,0.274814,-0.075431,0.998168,0.602720,0.274801,-0.075573,0.997961,0.600539,0.274658,-0.075689,0.998376,0.597846,0.274570,-0.147241,0.998336,0.592330,0.274555,-0.147383,0.998100,0.586061,0.274449,-0.147537,0.998540,0.571836,0.277652,0.052238,0.997321,0.557256,0.279093,-0.265790,0.998445,0.611529,0.300776,-0.039024,0.997583,0.603541,0.299782,-0.131521,0.998511,0.536675,0.351489,0.279668,0.996559,0.523982,0.350425,-0.414556,0.999520,0.558907,0.436965,0.297630,0.081632,0.541543,0.454132,-0.254208,0.922097,0.649984,0.420523,0.156022,0.116995,0.635723,0.427340,0.191018,0.852177,0.658444,0.421026,0.146387,0.138855,0.657204,0.417945,0.211297,0.831712,0.660024,0.411687,0.161948,0.141796,0.642790,0.406604,0.192223,0.827324,0.646436,0.412635,0.153889,0.149615,0.636719,0.408771,0.196927,0.803202,0.489333,0.547630,0.212475,0.990684,0.461118,0.556815,-0.212083,0.995654,0.570177,0.671093,0.273830,0.376940,0.523637,0.696792,-0.155962,0.897083,0.461118,0.777508,0.398658,0.409509,0.497982,0.842760,-0.069997,0.898512,0.434320,0.795462,0.403736,0.469831,0.458360,0.859698,-0.063956,0.869336,0.525249,0.814834,0.359947,0.569781,0.602818,0.889961,-0.183257,0.897407
4566,lateral_step_down_ref,0.619806,0.286579,-0.074487,0.998451,0.602849,0.274417,-0.053092,0.998308,0.601298,0.274309,-0.053209,0.998118,0.599192,0.274088,-0.053306,0.998501,0.596113,0.274224,-0.122923,0.998464,0.590376,0.274151,-0.123073,0.998249,0.583656,0.274010,-0.123183,0.998653,0.570481,0.277350,0.072319,0.997540,0.554765,0.278877,-0.236922,0.998572,0.609874,0.300506,-0.020045,0.997754,0.601272,0.299715,-0.110039,0.998614,0.530452,0.347003,0.277184,0.996741,0.525779,0.349282,-0.381996,0.999538,0.556231,0.382269,0.301506,0.087832,0.540925,0.451103,-0.248707,0.924078,0.605509,0.348807,0.329311,0.114296,0.632116,0.422873,0.195585,0.845312,0.618018,0.341075,0.326464,0.134133,0.650279,0.412037,0.223765,0.822144,0.615721,0.337264,0.329048,0.137019,0.638397,0.406283,0.200099,0.817382,0.608172,0.341667,0.321669,0.145151,0.626299,0.407103,0.202298,0.793639,0.486219,0.547346,0.212055,0.991259,0.463402,0.556568,-0.211754,0.995881,0.558914,0.673077,0.265903,0.374020,0.527725,0.696106,-0.157189,0.899108,0.460878,0.773117,0.370241,0.410163,0.507608,0.842554,-0.127544,0.899012,0.439572,0.810907,0.373665,0.470293,0.469010,0.859209,-0.128541,0.869147,0.529112,0.817817,0.330184,0.570805,0.621834,0.886478,-0.231987,0.897912
4600,lateral_step_down_ref,0.618551,0.281377,-0.084939,0.998366,0.600652,0.267736,-0.060503,0.998207,0.598915,0.267654,-0.060698,0.997986,0.596527,0.267533,-0.060777,0.998446,0.594172,0.268342,-0.138056,0.998425,0.588505,0.268734,-0.138251,0.998205,0.582005,0.269073,-0.138403,0.998645,0.567692,0.273272,0.062169,0.997549,0.553573,0.274991,-0.281258,0.998487,0.608717,0.296127,-0.030992,0.997544,0.600984,0.295223,-0.130255,0.998462,0.518597,0.340930,0.268943,0.996459,0.527991,0.347601,-0.436299,0.999522,0.504082,0.358646,0.505162,0.088052,0.542684,0.449517,-0.417192,0.927553,0.532959,0.340536,0.687716,0.110384,0.631266,0.420750,-0.181433,0.851973,0.538097,0.338055,0.711469,0.129760,0.650482,0.411494,-0.202659,0.829684,0.542656,0.331635,0.680326,0.132776,0.637644,0.404757,-0.216359,0.825396,0.543584,0.333747,0.670892,0.141208,0.627783,0.405363,-0.177526,0.800741,0.485114,0.546691,0.220313,0.991602,0.463544,0.556296,-0.219950,0.996009,0.560611,0.672883,0.279087,0.374127,0.531637,0.694944,-0.113291,0.902833,0.456687,0.753146,0.375491,0.408485,0.519594,0.839363,-0.008713,0.903617,0.429371,0.762607,0.399442,0.471084,0.483894,0.857984,-0.003301,0.875600,0.515205,0.797654,0.342368,0.573726,0.648897,0.879479,-0.132930,0.902335
4633,lateral_step_down_ref,0.616079,0.278266,-0.088585,0.998402,0.598921,0.264010,-0.064925,0.998264,0.597367,0.263909,-0.065096,0.998053,0.595124,0.263752,-0.065179,0.998494,0.591815,0.264458,-0.141022,0.998455,0.586067,0.264777,-0.141200,0.998235,0.579665,0.265061,-0.141351,0.998667,0.566721,0.269652,0.060487,0.997656,0.551400,0.271717,-0.263477,0.998540,0.606789,0.292739,-0.033779,0.997631,0.598108,0.291623,-0.130748,0.998513,0.519827,0.339519,0.264000,0.996430,0.526115,0.342372,-0.413102,0.999519,0.510242,0.404950,0.413197,0.083865,0.515774,0.443070,-0.305102,0.925059,0.554583,0.437488,0.349479,0.102978,0.621617,0.420807,0.035372,0.841862,0.559224,0.448110,0.334168,0.122058,0.645325,0.413511,0.036719,0.820971,0.560040,0.438393,0.288041,0.125079,0.631805,0.405212,0.030115,0.816740,0.556371,0.435285,0.319972,0.133344,0.624221,0.405631,0.042746,0.793308,0.486050,0.543291,0.212555,0.991748,0.461373,0.549986,-0.212091,0.996017,0.569042,0.669355,0.250520,0.376564,0.530205,0.691506,-0.115726,0.905668,0.490539,0.774744,0.356430,0.418427,0.529342,0.835892,-0.027782,0.904160,0.456630,0.790795,0.362025,0.477350,0.491344,0.855108,-0.024106,0.873421,0.569980,0.808336,0.297859,0.582321,0.653239,0.874759,-0.156918,0.903061
4666,lateral_step_down_ref,0.614411,0.271498,-0.102365,0.998421,0.597029,0.257187,-0.078069,0.998289,0.595250,0.257167,-0.078285,0.998079,0.592750,0.257072,-0.078390,0.998526,0.590417,0.257653,-0.156014,0.998484,0.584773,0.258104,-0.156177,0.998264,0.578519,0.258537,-0.156351,0.998699,0.563767,0.264227,0.049801,0.997724,0.549708,0.266575,-0.285944,0.998563,0.604826,0.286223,-0.046512,0.997682,0.596619,0.285026,-0.145213,0.998551,0.519881,0.335162,0.263772,0.996381,0.525649,0.339507,-0.451006,0.999529,0.508304,0.406811,0.443080,0.082658,0.507500,0.438835,-0.385822,0.928155,0.568603,0.421279,0.442075,0.098062,0.622304,0.420852,-0.097238,0.847702,0.578163,0.426636,0.439701,0.116913,0.646252,0.413661,-0.111661,0.826968,0.579788,0.417245,0.393878,0.119998,0.634264,0.405073,-0.119165,0.822994,0.573237,0.416526,0.414910,0.128309,0.624371,0.405412,-0.090687,0.799684,0.486070,0.540320,0.220278,0.992052,0.460330,0.548627,-0.219755,0.996165,0.571073,0.665806,0.257104,0.380084,0.531123,0.688177,-0.118699,0.908755,0.481903,0.754273,0.429146,0.422323,0.538952,0.832168,-0.017684,0.907178,0.445165,0.759679,0.442175,0.480374,0.504914,0.851657,-0.013067,0.877521,0.553535,0.795200,0.346341,0.587699,0.670370,0.870346,-0.154460,0.906466
4700,lateral_step_down_ref,0.609723,0.267789,-0.111008,0.998209,0.591540,0.253545,-0.087787,0.998042,0.589291,0.253516,-0.088016,0.997832,0.586450,0.253401,-0.088106,0.998351,0.586251,0.254106,-0.167342,0.998258,0.581047,0.254566,-0.167520,0.998019,0.575201,0.254960,-0.167736,0.998533,0.556619,0.260423,0.037397,0.997372,0.546280,0.262413,-0.308185,0.998254,0.601022,0.282748,-0.055015,0.997402,0.594271,0.281596,-0.155607,0.998377,0.516738,0.330333,0.264099,0.996208,0.525563,0.334694,-0.471864,0.999531,0.492456,0.416180,0.442198,0.078103,0.509776,0.438182,-0.406379,0.931038,0.567963,0.441541,0.419894,0.092176,0.622527,0.417039,-0.109673,0.853551,0.583908,0.451208,0.416915,0.110657,0.648447,0.409308,-0.123996,0.833250,0.587307,0.441637,0.376202,0.113704,0.637410,0.399829,-0.130392,0.829289,0.580499,0.438290,0.394176,0.121798,0.628388,0.400580,-0.101912,0.805616,0.481116,0.536245,0.227093,0.992176,0.461300,0.544975,-0.226578,0.996274,0.569043,0.653910,0.315591,0.377953,0.537638,0.680849,-0.120325,0.912039,0.473138,0.737726,0.555047,0.424894,0.552957,0.826353,-0.026707,0.910482,0.431575,0.743764,0.572772,0.482011,0.520571,0.846873,-0.018552,0.882001,0.549326,0.776605,0.511821,0.593870,0.680901,0.860192,-0.183253,0.910191
4733,lateral_step_down_ref,0.607239,0.262503,-0.110278,0.998137,0.590150,0.248304,-0.086752,0.997966,0.588125,0.248161,-0.086986,0.997764,0.585439,0.247938,-0.087063,0.998301,0.584581,0.248512,-0.167052,0.998178,0.579374,0.248680,-0.167225,0.997945,0.573452,0.248836,-0.167436,0.998486,0.555240,0.253891,0.040016,0.997205,0.544420,0.256413,-0.309076,0.998150,0.598851,0.277631,-0.053547,0.997314,0.592133,0.276566,-0.155124,0.998340,0.511750,0.324629,0.281539,0.996238,0.524008,0.329234,-0.476891,0.999547,0.486176,0.417904,0.444854,0.074146,0.509585,0.435617,-0.413866,0.934054,0.552937,0.441309,0.386787,0.087594,0.621041,0.409223,-0.113225,0.858990,0.570347,0.451544,0.371094,0.106106,0.645313,0.403716,-0.128462,0.838985,0.574449,0.441772,0.325119,0.109179,0.637762,0.392162,-0.138562,0.834940,0.568120,0.438041,0.355574,0.116923,0.626830,0.394705,-0.106025,0.810749,0.479795,0.530483,0.235768,0.992428,0.461342,0.537040,-0.235278,0.996434,0.569137,0.647296,0.306688,0.373162,0.540609,0.671942,-0.206038,0.913005,0.457086,0.738266,0.529944,0.423660,0.563715,0.821624,-0.145936,0.912984,0.419387,0.745390,0.544602,0.482215,0.532194,0.843954,-0.149504,0.886534,0.517720,0.767749,0.498011,0.597213,0.688218,0.848414,-0.328992,0.913452
4766,lateral_step_down_ref,0.603367,0.255168,-0.146412,0.998107,0.585539,0.242011,-0.124249,0.997906,0.583080,0.241812,-0.124450,0.997698,0.579900,0.241492,-0.124510,0.998252,0.581467,0.242365,-0.205963,0.998128,0.576708,0.242569,-0.206153,0.997886,0.571099,0.242774,-0.206412,0.998453,0.549116,0.248273,0.007491,0.997050,0.542160,0.251044,-0.350620,0.998064,0.595010,0.271036,-0.086927,0.997336,0.590320,0.270177,-0.190755,0.998371,0.508686,0.321263,0.268725,0.996347,0.521791,0.323689,-0.514499,0.999572,0.484154,0.417632,0.449039,0.071795,0.504434,0.432379,-0.450344,0.937075,0.559331,0.433165,0.409254,0.085203,0.619739,0.404652,-0.147487,0.865807,0.573327,0.441275,0.398913,0.103674,0.645964,0.401370,-0.167284,0.845981,0.580487,0.431299,0.349558,0.106951,0.638124,0.389812,-0.178752,0.842022,0.572651,0.428604,0.378845,0.114591,0.626979,0.391185,-0.141053,0.817867,0.477847,0.525885,0.239677,0.992748,0.461130,0.533023,-0.239265,0.996643,0.562547,0.643442,0.376711,0.377069,0.542799,0.670973,-0.196783,0.914733,0.437978,0.727586,0.701179,0.433057,0.574571,0.817078,-0.035068,0.917379,0.409343,0.745244,0.727581,0.491819,0.542189,0.840842,-0.029168,0.892944,0.487158,0.762613,0.661502,0.608187,0.695082,0.846313,-0.228129,0.918290
4800,lateral_step_down_ref,0.597456,0.251795,-0.157124,0.998161,0.581309,0.238765,-0.136851,0.997944,0.578806,0.238433,-0.137013,0.997728,0.575678,0.237980,-0.137075,0.998265,0.577232,0.238874,-0.217585,0.998179,0.572456,0.238799,-0.217753,0.997949,0.567046,0.238722,-0.217982,0.998505,0.544387,0.242882,-0.005678,0.997047,0.537944,0.245057,-0.361341,0.998130,0.587070,0.266101,-0.097343,0.997434,0.582963,0.265035,-0.200445,0.998444,0.495847,0.313053,0.256191,0.996548,0.512481,0.319127,-0.506813,0.999602,0.488556,0.401047,0.455508,0.069616,0.499534,0.432847,-0.433125,0.939617,0.561870,0.395302,0.425666,0.083889,0.617396,0.400349,-0.118696,0.872366,0.578344,0.396333,0.421217,0.102133,0.645729,0.394838,-0.133827,0.852118,0.584306,0.386667,0.382834,0.105440,0.637990,0.384057,-0.142656,0.848038,0.576992,0.386267,0.401231,0.113197,0.626444,0.384668,-0.110508,0.823482,0.476261,0.518782,0.238986,0.992923,0.463872,0.526224,-0.238632,0.996805,0.543753,0.640920,0.432619,0.371266,0.542860,0.669543,-0.184125,0.914728,0.432128,0.725014,0.775141,0.432414,0.578334,0.813687,-0.006848,0.920010,0.399647,0.737837,0.802743,0.496175,0.548039,0.836935,0.000108,0.897675,0.489351,0.763028,0.742477,0.610641,0.694881,0.841293,-0.177981,0.920798
4833,lateral_step_down_ref,0.595904,0.245469,-0.158859,0.998161,0.579256,0.231833,-0.136095,0.997926,0.576733,0.231496,-0.136260,0.997718,0.573598,0.231056,-0.136296,0.998239,0.575688,0.232145,-0.216052,0.998149,0.571170,0.232174,-0.216251,0.997922,0.565960,0.232202,-0.216487,0.998487,0.541869,0.237320,-0.002111,0.996907,0.535577,0.239781,-0.353401,0.998129,0.586537,0.261478,-0.098038,0.997443,0.582582,0.261113,-0.199870,0.998465,0.497830,0.311746,0.255994,0.996664,0.507884,0.313953,-0.508129,0.999626,0.489600,0.402575,0.388107,0.067150,0.488886,0.429591,-0.437018,0.941565,0.555628,0.442561,0.253782,0.080597,0.611308,0.399483,-0.120168,0.874320,0.574470,0.455950,0.230544,0.098709,0.643524,0.395112,-0.135851,0.853747,0.578625,0.448484,0.189125,0.101945,0.637448,0.382705,-0.142305,0.849546,0.570653,0.443184,0.224344,0.109523,0.626441,0.383661,-0.110739,0.824501,0.476031,0.513535,0.240111,0.993141,0.465594,0.521555,-0.239838,0.996984,0.542468,0.638192,0.465663,0.373196,0.548487,0.663026,-0.148069,0.915980,0.431874,0.723410,0.778944,0.444232,0.578598,0.810060,0.022468,0.923164,0.398626,0.738603,0.802709,0.505482,0.548476,0.834968,0.029100,0.901392,0.485071,0.761680,0.738997,0.621530,0.699729,0.840545,-0.148081,0.924016
4866,lateral_step_down_ref,0.587820,0.242137,-0.144047,0.998195,0.571696,0.228633,-0.117042,0.997951,0.569275,0.228305,-0.117237,0.997736,0.566279,0.227878,-0.117214,0.998245,0.568237,0.228914,-0.204808,0.998160,0.563818,0.228955,-0.205020,0.997943,0.558711,0.229013,-0.205257,0.998507,0.534720,0.233820,0.027193,0.996785,0.528889,0.236386,-0.346244,0.998138,0.578383,0.257833,-0.079188,0.997479,0.574426,0.257425,-0.191479,0.998495,0.481650,0.304973,0.290743,0.996852,0.503970,0.309621,-0.504895,0.999652,0.482202,0.401050,0.428912,0.063899,0.492266,0.421983,-0.442480,0.943950,0.536098,0.438073,0.302838,0.077400,0.606718,0.389192,-0.117729,0.877080,0.552681,0.450500,0.284343,0.095621,0.635891,0.384639,-0.134187,0.856276,0.554370,0.441842,0.245251,0.098871,0.628123,0.372498,-0.145208,0.851989,0.548516,0.437056,0.275055,0.106119,0.619071,0.376042,-0.110073,0.826001,0.474053,0.507436,0.250615,0.993555,0.467137,0.515381,-0.250455,0.997200,0.544362,0.634473,0.443761,0.359075,0.549003,0.656962,-0.252523,0.915417,0.448351,0.730960,0.738484,0.443570,0.581860,0.805930,-0.164483,0.925586,0.416449,0.749509,0.758844,0.505746,0.551065,0.833731,-0.167179,0.904603,0.522794,0.763977,0.683080,0.626770,0.701419,0.834658,-0.366755,0.927160
